id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin,tipo,modelo,assunto,language,post_text_pt,,,,
91,hexacta,,2020-04-23,"""In the context of Agile methodologies where urgency and request for changes abound, having a software with high-quality standards is sometimes hard to achieve. That's why adopting the set of practices defined under the software craftsmanship movement will help you add quality to your software product. Take a look at them!#agilesoftwaredevelopment""",7,0,0,"#agilesoftwaredevelopment""",linkedin,negócios,post,Agile,en,"&quot;No contexto das metodologias Agile, onde a urgência e a solicitação de mudanças abundam, ter um software com padrões de alta qualidade às vezes é difícil de conseguir. É por isso que adotar o conjunto de práticas definidas no movimento de artesanato de software ajudará você a adicionar qualidade ao seu software produto. Dê uma olhada neles! #agilesoftwaredevelopment &quot;",,,,
92,hexacta,,2020-04-23,"Along with Hexacta, seven other companies participated in the design and development of a software project that aims to help the current situation that Argentina is facing with the Covid-19 pandemic. ""CuidAR"", the new mobile app, allows users to do a self-diagnose of Coronavirus symptoms as well as many other functions. Know more about this initiative!#Covid #apps #WeStayAtHome'",19,0,0,"#Covid, #apps, #WeStayAtHome'",linkedin,,,,en,"Junto com a Hexacta, outras sete empresas participaram do desenho e desenvolvimento de um projeto de software que visa ajudar a situação atual que a Argentina enfrenta com a pandemia Covid-19. &quot;CuidAR&quot;, o novo aplicativo móvel, permite aos usuários fazer um autodiagnóstico dos sintomas do Coronavírus, bem como muitas outras funções. Saiba mais sobre esta iniciativa! #Covid #apps #WeStayAtHome &#39;",,,,
97,hexacta,,2020-04-23,"Understanding the theory behind #Scrum is easy, but what about putting it into practice? If you are not sure how to do it, get started by following these steps! #agile #scrum #softwaredevelopment'",13,0,0,"#Scrum, #agile, #scrum, #softwaredevelopment'",linkedin,,,,en,"Entender a teoria por trás do #Scrum é fácil, mas que tal colocá-la em prática? Se você não tiver certeza de como fazer isso, comece seguindo estas etapas! #agile #scrum #softwaredevelopment &#39;",,,,
99,hexacta,,2020-04-23,"In recognition of our dedication to customer satisfaction, we have received our first review on Clutch from one of our satisfied clients with whom we have been working. This 5-star review is evidence of our excellent work in digital transformation. Don’t miss this recent news!#Clutch #bestcompanies #Hexacta20Years'",13,0,0,"#Clutch, #bestcompanies, #Hexacta20Years'",linkedin,,,,en,"Em reconhecimento à nossa dedicação à satisfação do cliente, recebemos nossa primeira avaliação sobre o Clutch de um de nossos clientes satisfeitos, com quem trabalhamos. Esta revisão de 5 estrelas é uma evidência do nosso excelente trabalho na transformação digital. Não perca esta notícia recente! #Clutch #bestcompanies # Hexacta20Years &#39;",,,,
104,hexacta,,2020-04-23,"""This year we proudly celebrate 20 years of experience, offering excellence in software development to clients around the world. This wouldn't have been possible without our dedicated employees and trusted clients. Cheers to another 20 years of innovation and growth! #Hexacta20Years""",23,0,0,"#Hexacta20Years""",linkedin,,,,en,"“Este ano, comemoramos com orgulho 20 anos de experiência, oferecendo excelência em desenvolvimento de software para clientes em todo o mundo. Isso não teria sido possível sem nossos funcionários dedicados e clientes de confiança. Saudações a mais 20 anos de inovação e crescimento! # Hexacta20Years&quot;",,,,
90,hexacta,,2020-03-24,"For many companies, the COVID-19 has meant a real challenge as they were forced to adapt to new ways of working. From this pandemic, however, we can learn some valuable lessons to keep us productive during these tough times. Here are five things we can learn from and how to apply them to software development. #WeStayAtHome #Productive #management'",19,0,0,"#WeStayAtHome, #Productive, #management'",linkedin,,,,en,"Para muitas empresas, o COVID-19 representou um verdadeiro desafio, pois foram obrigadas a se adaptar a novas formas de trabalho. Com essa pandemia, no entanto, podemos aprender algumas lições valiosas para nos manter produtivos durante esses tempos difíceis. Aqui estão cinco coisas que podemos aprender e como aplicá-las ao desenvolvimento de software. #WeStayAtHome #Productive #management &#39;",,,,
94,hexacta,,2020-03-24,"While all industries have been affected by the COVID-19 pandemic, some of them have been hit hardest. Here, our partner, Martin Hojman, shows us three of the most affected industries and tells how they should reinvent themselves to mitigate the economic effects on their businesses. #Hexacta20Years'",7,0,0,#Hexacta20Years',linkedin,,,,en,"Embora todas as indústrias tenham sido afetadas pela pandemia COVID-19, algumas delas foram as mais atingidas. Aqui, nosso parceiro, Martin Hojman, nos mostra três dos setores mais afetados e diz como eles devem se reinventar para mitigar os efeitos econômicos em seus negócios. # Hexacta20Years &#39;",,,,
100,hexacta,,2020-03-24,"Whether working remotely is a temporary situation due the current pandemic, it helps to know a few best practices when working with virtual teams. Here we share some important tips for getting used to a remote working environment. #Hexacta20Years #WorkingFromHome #WeStayAtHome'",8,0,0,"#Hexacta20Years, #WorkingFromHome, #WeStayAtHome'",linkedin,,,,en,"Se trabalhar remotamente é uma situação temporária devido à pandemia atual, é útil conhecer algumas das melhores práticas ao trabalhar com equipes virtuais. Aqui, compartilhamos algumas dicas importantes para se acostumar com um ambiente de trabalho remoto. # Hexacta20Years #WorkingFromHome #WeStayAtHome &#39;",,,,
101,hexacta,,2020-03-24,Clustering is an unsupervised Machine Learning task that automatically divides data into clusters or groups of similar items helping find some structure in chaos. Take a look at this article of the HAT’s Blog and learn more about this interesting technique.#machinelearning #datascience',7,0,0,"#machinelearning, #datascience'",linkedin,,artigo,,en,"Clustering é uma tarefa de aprendizado de máquina não supervisionada que divide automaticamente os dados em clusters ou grupos de itens semelhantes, ajudando a encontrar alguma estrutura no caos. Dê uma olhada neste artigo do Blog do HAT e aprenda mais sobre essa técnica interessante. # Machinelearning #datascience &#39;",,,,
102,hexacta,,2020-03-24,"""At Hexacta, we have an elite team that is focused on researching new technologies, frameworks, and software trends. It's the Hexacta Architecture Team (HAT) and they also have their own space where they share their knowledge. Take a look at the most recent article of the HAT's Blog and learn about #Blazor, a new #framework for building interactive web apps. #Hexacta20Years #softwaredevelopment #softwaresolutions""",4,0,0,"#Blazor,, #framework, #Hexacta20Years, #softwaredevelopment, #softwaresolutions""",linkedin,,artigo,,en,"“Na Hexacta, contamos com uma equipe de elite voltada para a pesquisa de novas tecnologias, frameworks e tendências de software. É a Hexacta Architecture Team (HAT) e eles também têm um espaço próprio para compartilhar seus conhecimentos. artigo recente do Blog do HAT e aprenda sobre #Blazor, um novo #framework para construir aplicativos web interativos. # Hexacta20Years #softwaredevelopment #softwaresolutions &quot;",,,,
103,hexacta,,2020-03-24,"Artificial intelligence has already made a big impact on many aspects of our day-to-day tasks. Today, most companies are either using or experimenting with this technology and you might have never noticed it. Find out 18 ways of how AI is changing our lives. #AI #Hexacta20Years'",5,0,0,"#AI, #Hexacta20Years'",linkedin,,,,en,"A inteligência artificial já causou um grande impacto em muitos aspectos de nossas tarefas do dia-a-dia. Hoje, a maioria das empresas está usando ou experimentando essa tecnologia e talvez você nunca tenha notado. Descubra 18 maneiras de como a IA está mudando nossas vidas. #AI # Hexacta20Years &#39;",,,,
105,hexacta,,2020-03-24,"""The more popular #Scrum becomes, the more misconceptions are spread with it. Here is a review of the most common myths about Scrum methodology and the truths behind them. Don't miss it! #Hexacta20Years""",7,0,0,"#Scrum, #Hexacta20Years""",linkedin,,,,en,"&quot;Quanto mais popular o #Scrum se torna, mais equívocos são espalhados com ele. Aqui está uma revisão dos mitos mais comuns sobre a metodologia Scrum e as verdades por trás deles. Não perca! # Hexacta20Years&quot;",,,,
106,hexacta,,2020-03-24,"Recently our partner Accelerance traveled to South America and visited our offices in Buenos Aires. During their stay, we participated in their podcast where the Project Managers Pablo Pecora and Agustín Tobio Corneu were interviewed on #Agile and #Agility. Take a look at the episode! #Hexacta20Years'",14,0,0,"#Agile, #Agility., #Hexacta20Years'",linkedin,técnico,podcast,Agile,en,"Recentemente, nosso parceiro Accelerance viajou para a América do Sul e visitou nossos escritórios em Buenos Aires. Durante sua estada, participamos de seu podcast onde os Gerentes de Projetos Pablo Pecora e Agustín Tobio Corneu foram entrevistados sobre #Agile e #Agility. Dê uma olhada no episódio! # Hexacta20Years &#39;",,,,
107,hexacta,,2020-03-24,"Software outsourcing has become an extended practice throughout the years, but some mistakes are still being repeated. Check out this video and find out the 9 most common mistakes you must avoid when outsourcing this kind of services. For more details, you can also read our Blog Post: https://lnkd.in/epUh2py#Hexacta20Years'",6,0,0,#Hexacta20Years',linkedin,,,,en,"A terceirização de software tornou-se uma prática extensa ao longo dos anos, mas alguns erros ainda se repetem. Confira este vídeo e descubra os 9 erros mais comuns que você deve evitar ao terceirizar este tipo de serviço. Para obter mais detalhes, você também pode ler nossa postagem no blog: https://lnkd.in/epUh2py#Hexacta20Years &#39;",,,,
108,hexacta,,2020-03-24,Code review is essential when working on a software project as it can improve the product quality and the communication skills within teamwork. Here we tell you some reasons why it is so important in any software project. #Hexacta20Years',6,0,0,#Hexacta20Years',linkedin,,,,en,"A revisão do código é essencial ao trabalhar em um projeto de software, pois pode melhorar a qualidade do produto e as habilidades de comunicação no trabalho em equipe. Aqui vamos contar a você alguns motivos pelos quais ele é tão importante em qualquer projeto de software. # Hexacta20Years &#39;",,,,
109,hexacta,,2020-03-24,"Many organizations around the world are transferring their IT and software development operations to third parties. Get this White Paper written by our partner, Javier López de Lagar, and find out why this might be the perfect choice for your business. #outsourcing #softwaredevelopment #Hexacta20Years'",13,0,0,"#outsourcing, #softwaredevelopment, #Hexacta20Years'",linkedin,,,,en,"Muitas organizações em todo o mundo estão transferindo suas operações de TI e desenvolvimento de software para terceiros. Obtenha este White Paper escrito por nosso parceiro, Javier López de Lagar, e descubra porque ele pode ser a escolha perfeita para o seu negócio. #outsourcing #softwaredevelopment # Hexacta20Years &#39;",,,,
110,hexacta,,2020-03-24,"When we talk about agile methodologies, we can’t forget about #Kanban. Read this Blog Post written by our PM Matias De Antoni and learn all about this methodology and the challenges you will need to overcome if you decide to implement it. #Hexacta20Years'",4,0,0,"#Kanban., #Hexacta20Years'",linkedin,,,,en,"Quando falamos em metodologias ágeis, não podemos nos esquecer do #Kanban. Leia este Blog Post escrito por nosso PM Matias De Antoni e aprenda tudo sobre essa metodologia e os desafios que você precisará superar se decidir implementá-la. # Hexacta20Years &#39;",,,,
112,hexacta,,2020-03-24,"As part of our quality policy and commitment to continuous improvement, in 2019 Hexacta got the ISO 9001:2015 recertification, an international standard that focuses on the elements of quality management that a company must have. Learn more about all of our certifications #Hexacta20Years'",2,0,0,#Hexacta20Years',linkedin,,,,en,"Como parte de nossa política de qualidade e compromisso com a melhoria contínua, em 2019 a Hexacta obteve a recertificação ISO 9001: 2015, padrão internacional que foca nos elementos de gestão da qualidade que uma empresa deve ter. Saiba mais sobre todas as nossas certificações # Hexacta20Years &#39;",,,,
115,hexacta,,2020-03-24,"""Hexacta is a Microsoft's Gold Partner since 2002, which allows us to work together to communicate and promote new technologies and software development best practices. Find out more about the Microsoft competencies we have been certified on. #Hexacta20Years""",3,0,0,"#Hexacta20Years""",linkedin,,,,en,"&quot;A Hexacta é Gold Partner da Microsoft desde 2002, o que nos permite trabalhar juntos para comunicar e promover novas tecnologias e práticas recomendadas de desenvolvimento de software. Saiba mais sobre as competências Microsoft nas quais fomos certificados. # Hexacta20Years&quot;",,,,
121,hexacta,,2020-03-24,"Hexacta was recognized by the Scrum Alliance as a “Registered Education Provider”, which allows us to offer Scrum training and courses. Check out more about our Certifications. #Scrum #Hexacta20Years'",2,0,0,"#Scrum, #Hexacta20Years'",linkedin,,,,en,"A Hexacta foi reconhecida pela Scrum Alliance como “Registered Education Provider”, o que nos permite oferecer treinamentos e cursos Scrum. Confira mais sobre nossas Certificações. #Scrum # Hexacta20Years &#39;",,,,
142,hexacta,,2020-03-24,"""We had the pleasure of participating in Accelerance's podcast, The Software Outsourcing Show, where our Project Managers, Agustín Tobio Corneu and Pablo Pecora, talked about how they incorporate Agile methods into their teams. Don’t miss it! #Hexacta20Years""",15,0,0,"#Hexacta20Years""",linkedin,,,,en,"“Tivemos o prazer de participar do podcast da Accelerance, The Software Outsourcing Show, onde nossos gerentes de projeto, Agustín Tobio Corneu e Pablo Pecora, falaram sobre como incorporam métodos Agile em suas equipes. Não perca! # Hexacta20Years”",,,,
144,hexacta,,2020-03-24,"In turbulent times, where many industries around the world have stopped some of their processes, services exports seem to be at risk. According to the Chamber of Businesses of Software and Information Services (CESSI), the Argentine software industry exports 40% of what it produces, which reaffirms that the country has the necessary experience and capabilities to offer technological services worldwide. #nearshore #outsourcing'",17,0,0,"#nearshore, #outsourcing'",linkedin,,,,en,"Em tempos turbulentos, em que muitas indústrias ao redor do mundo pararam alguns de seus processos, as exportações de serviços parecem estar em risco. De acordo com a Câmara de Negócios de Software e Serviços de Informação (CESSI), a indústria argentina de software exporta 40% do que produz, o que reafirma que o país possui experiência e capacidade para oferecer serviços tecnológicos em todo o mundo. #nearshore #outsourcing &#39;",,,,
145,hexacta,,2020-03-24,"""Speedy communication and real-time collaboration are essential for maintaining the levels of efficiency and productivity your business requires. While the world adapts to these shaking times, and overcome the challenges that COVID-19 has put into the table, being continually close thanks to the short time difference, will ensure that the pace of the development process won't be affected. Hiring a nearshore company with similar time zones will impact positively on how your project evolves. #nearshore #outsourcing #softwaredevelopment""",7,0,0,"#nearshore, #outsourcing, #softwaredevelopment""",linkedin,,,,en,"“A comunicação rápida e a colaboração em tempo real são essenciais para manter os níveis de eficiência e produtividade que sua empresa exige. Enquanto o mundo se adapta a esses tempos de agitação e supera os desafios que a COVID-19 colocou na mesa, estar sempre perto graças a a curta diferença de tempo garantirá que o ritmo do processo de desenvolvimento não seja afetado. A contratação de uma empresa nearshore com fusos horários semelhantes terá um impacto positivo na evolução do seu projeto. #nearshore #outsourcing #softwaredevelopment &quot;",,,,
146,hexacta,,2020-03-24,"The difficult situation the world is living nowadays has opened the need to manage budget wisely due to the uncertain future. Hiring a nearshore company that offers you very competitive and lower rates, without compromising quality, is essential. Take into account that thanks to the cultural affinity, they also can understand your current needs better and be the consultant company you are in need of. #nearshore #outsourcing #softwaredevelopment'",10,0,0,"#nearshore, #outsourcing, #softwaredevelopment'",linkedin,,,,en,"A difícil situação que o mundo vive hoje abriu a necessidade de administrar o orçamento com sabedoria devido ao futuro incerto. Contratar uma empresa nearshore que lhe ofereça tarifas muito competitivas e econômicas, sem comprometer a qualidade, é fundamental. Leve em consideração que graças à afinidade cultural, eles também podem entender melhor suas necessidades atuais e ser a empresa de consultoria de que você precisa. #nearshore #outsourcing #softwaredevelopment &#39;",,,,
147,hexacta,,2020-03-24,"Even in these days, you can still count on friends and family. It can be difficult to be in quarantine for 14 days, but it will be more difficult to not get in touch with your loved ones. Take some time during the day -maybe lunchtime- to phonecall someone. This will be a great break and it will give you energy to continue with your daily job. #WeStayAtHome #workingremotely'",6,0,0,"#WeStayAtHome, #workingremotely'",linkedin,,,,en,"Mesmo hoje em dia, você ainda pode contar com amigos e familiares. Pode ser difícil ficar em quarentena por 14 dias, mas será mais difícil não entrar em contato com seus entes queridos. Reserve algum tempo durante o dia - talvez na hora do almoço - para ligar para alguém. Esta será uma ótima pausa e lhe dará energia para continuar com seu trabalho diário. #WeStayAtHome #workingremotely &#39;",,,,
148,hexacta,,2020-03-24,Set specific goals and tasks for each day and communicate them to the team. This will help to keep track of every task everyone is working on and not missing details due to the physical absence. #WeStayAtHome #workingremotely',9,0,0,"#WeStayAtHome, #workingremotely'",linkedin,,,,en,Estabeleça metas e tarefas específicas para cada dia e comunique-as à equipe. Isso ajudará a manter o controle de todas as tarefas em que todos estão trabalhando e não perder detalhes devido à ausência física. #WeStayAtHome #workingremotely &#39,,,,
149,hexacta,,2020-03-24,Connectivity is the clue when it comes to working with remote teams. Make sure your WiFi connection and Internet provider works perfectly. Think about increasing velocity if your project needs it or make sure the IT team of your company will technically respond as if it was at the office. #WeStayAtHome #workfromhome',10,0,0,"#WeStayAtHome, #workfromhome'",linkedin,,,,en,Conectividade é a pista quando se trata de trabalhar com equipes remotas. Certifique-se de que sua conexão WiFi e provedor de Internet funcionam perfeitamente. Pense em aumentar a velocidade se o seu projeto precisar ou certifique-se de que a equipe de TI da sua empresa responderá tecnicamente como se estivesse no escritório. #WeStayAtHome #workfromhome &#39,,,,
150,hexacta,,2020-03-24,"According to the EF 2019 English Proficiency Index, Argentina ranks as the top country in Latin America, and it also positions itself above countries like China, Russia or India. On the other hand, it has been also chosen by Coursera as the country with the best technological skills in the world. Taking into account the current events, this might be the moment to evaluate having a nearshore partner that will offer you not only constant and fluid communication, but the best quality in what they are working on. #outsourcing #nearshore'",14,0,0,"#outsourcing, #nearshore'",linkedin,,,,en,"De acordo com o Índice de Proficiência em Inglês EF 2019, a Argentina se classifica como o primeiro país da América Latina e também se posiciona acima de países como China, Rússia ou Índia. Por outro lado, também foi eleito pelo Coursera como o país com melhor qualificação tecnológica do mundo. Tendo em conta a atualidade, pode ser este o momento de avaliar ter um parceiro nearshore que lhe proporcione não só uma comunicação constante e fluida, mas a melhor qualidade no que está a trabalhar. #outsourcing #nearshore &#39;",,,,
151,hexacta,,2020-03-24,Schedule some minutes along the day and make indoor exercise. You can always look for a free app or videos to practice a yoga or stretching routine. Get the best out of the quarantine time. #WeStayAtHome #fitness #workfromhome #productive',11,0,0,"#WeStayAtHome, #fitness, #workfromhome, #productive'",linkedin,,,,en,Agende alguns minutos ao longo do dia e faça exercícios internos. Você sempre pode procurar um aplicativo gratuito ou vídeos para praticar ioga ou exercícios de alongamento. Obtenha o melhor do tempo de quarentena. #WeStayAtHome #fitness #workfromhome #productive &#39,,,,
152,hexacta,,2020-03-24,"""In these COVID-19 times where companies have been forced to change the way they work, some of them might be evaluating making a twist in their outsourcing strategies. Is this time to look into another location? Many markets are facing total lockdowns and software projects might have important delays due to technical issues. Nearshore software companies are 100% technically prepared to non-stop your business's productivity. #nearshore #outsourcing #softwaredevelopment""",14,0,0,"#nearshore, #outsourcing, #softwaredevelopment""",linkedin,,,,en,"&quot;Nestes tempos de COVID-19 em que as empresas foram forçadas a mudar a forma como trabalham, algumas delas podem estar avaliando fazer uma reviravolta em suas estratégias de terceirização. É hora de procurar outro local? Muitos mercados estão enfrentando bloqueios totais e software os projetos podem ter atrasos importantes devido a problemas técnicos. As empresas de software nearshore estão 100% tecnicamente preparadas para não interromper a produtividade do seu negócio. #nearshore #outourcing #softwaredevelopment &quot;",,,,
153,hexacta,,2020-03-24,"""Being alone at home can difficult communication. You don't have your colleague next to you or your daily meetings might be postponed. If written communication is the most common used tool during these days, make sure the idea is clear and accurate. Send the message only if you're sure there are no misunderstandings. #WeStayAtHome""",3,0,0,"#WeStayAtHome""",linkedin,,,,en,"&quot;Ficar sozinho em casa pode dificultar a comunicação. Você não tem um colega próximo a você ou suas reuniões diárias podem ser adiadas. Se a comunicação por escrito for a ferramenta mais usada durante esses dias, certifique-se de que a ideia seja clara e precisa. Envie a mensagem apenas se você tiver certeza de que não há mal-entendidos. #WeStayAtHome &quot;",,,,
154,hexacta,,2020-03-24,"Experts say that 20-minute morning coffee or afternoon exercise, can put you in the right working mindset. Not talking with your colleagues and sometimes not even standing up from the chair can make things worse. Let your mind go blank for a few minutes. #WeStayAtHome #workingremotely'",16,0,0,"#WeStayAtHome, #workingremotely'",linkedin,,,,en,Os especialistas dizem que o café da manhã de 20 minutos ou os exercícios da tarde podem colocá-lo na mentalidade certa para o trabalho. Não falar com seus colegas e às vezes nem mesmo se levantar da cadeira pode piorar as coisas. Deixe sua mente ficar em branco por alguns minutos. #WeStayAtHome #workingremotely &#39,,,,
155,hexacta,,2020-03-24,"Buy yourself or bring from the office the right monitor, webcam, headset, mouse, keyboard, and an extra USB hub & dock, these will definitely help you during your home office days. Wake up a couple of minutes early every morning and make sure everything is running and working properly. You will have a smooth day! #WeStayAtHome #workfromhome #productive'",11,0,0,"#WeStayAtHome, #workfromhome, #productive'",linkedin,,,,en,"Compre ou traga do escritório o monitor, webcam, fone de ouvido, mouse, teclado e um hub e dock USB extras, que certamente o ajudarão durante os dias de trabalho em casa. Acorde alguns minutos cedo todas as manhãs e verifique se tudo está funcionando e funcionando corretamente. Você terá um dia tranquilo! #WeStayAtHome #workfromhome #productive &#39;",,,,
156,hexacta,,2020-03-24,"If you\'re trying to be productive, these ""home office"" days are not the excuse for not to. Set one specific room and avoid working from the bed. Get ready, as every morning, get dressed, and make yourself comfortable to start your work with the right foot. #WeStayAtHome #productivity #workingremotely'",10,0,0,"#WeStayAtHome, #productivity, #workingremotely'",linkedin,,,,en,"Se você está tentando ser produtivo, esses dias de &quot;escritório em casa&quot; não são a desculpa para não o fazer. Defina um cômodo específico e evite trabalhar na cama. Prepare-se, como todas as manhãs, vista-se e fique à vontade para começar o trabalho com o pé direito. #WeStayAtHome #productivity #workingremotely &#39;",,,,
157,hexacta,,2020-03-24,"""Continued communication will guarantee that your project won't be affected by these hectic days. Make sure your team has the proper communication tools in order to keep all members in contact at any time. #WeStayAtHome #workingremotely #productive""",7,0,0,"#WeStayAtHome, #workingremotely, #productive""",linkedin,employer branding,post,Trabalho Remoto,en,&quot,A comunicação contínua garantirá que seu projeto não seja afetado por esses dias agitados. Certifique-se de que sua equipe tenha as ferramentas de comunicação adequadas para manter todos os membros em contato a qualquer momento. #WeStayAtHome #workingremotely #productive&quot,,,
158,hexacta,,2020-03-24,"Like many organizations, Hexacta has temporarily shifted to working remotely, due to the novel coronavirus (COVID-19). How can we maintain ourselves productive during these days? Our first tip: make sure your team is doing well and working as if they were at the office. #WeStayAtHome #productive #workingremotely'",27,0,0,"#WeStayAtHome, #productive, #workingremotely'",linkedin,employer branding,post,Trabalho Remoto,en,"Como muitas organizações, a Hexacta mudou temporariamente para trabalhar remotamente, devido ao novo coronavírus (COVID-19). Como podemos nos manter produtivos durante esses dias? Nossa primeira dica: certifique-se de que sua equipe esteja bem e trabalhando como se estivesse no escritório. #WeStayAtHome #productive #workingremotely &#39;",,,,
113,hexacta,,2020-02-23,"""Being a generalist company means having experience in different industries as well the ability to provide particular solutions to each client's needs. Watch the video and discover more reasons why it is a good decision to hire this type of company for your software development projects. You can also read our Blog Post here: https://lnkd.in/eHZs4Va#Hexacta20Years""",8,0,0,"#Hexacta20Years""",linkedin,,,,en,“Ser uma empresa generalista significa ter experiência em diferentes setores e capacidade de fornecer soluções particulares às necessidades de cada cliente. Assista ao vídeo e descubra mais motivos pelos quais é uma boa decisão contratar este tipo de empresa para os seus projetos de desenvolvimento de software. também pode ler nossa postagem do blog aqui: https://lnkd.in/eHZs4Va#Hexacta20Years &quot,,,,
114,hexacta,,2020-02-23,Implementing automated testing and using mobile-specific tools are just two good practices when testing mobile apps properly. But these are not the only ones. Find out here the rest of them and ensure the successful development of your app. #Hexacta20Years',9,0,0,#Hexacta20Years',linkedin,,,,en,Implementar testes automatizados e usar ferramentas específicas para dispositivos móveis são apenas duas boas práticas ao testar aplicativos móveis de forma adequada. Mas estes não são os únicos. Conheça aqui os demais e garanta o desenvolvimento bem-sucedido do seu aplicativo. # Hexacta20Years &#39,,,,
118,hexacta,,2020-02-23,The architecture design is significant to the quality and long-term success of the software. At Hexacta we count with experts who make high-level design choices and try to enforce technical standards. Meet our architects. #Hexacta20Years',15,0,0,#Hexacta20Years',linkedin,,,,en,"O design da arquitetura é significativo para a qualidade e o sucesso do software a longo prazo. Na Hexacta, contamos com especialistas que fazem escolhas de design de alto nível e tentam fazer cumprir os padrões técnicos. Conheça nossos arquitetos. # Hexacta20Years &#39;",,,,
119,hexacta,,2020-02-23,"As a Project Manager, you will have to manage several projects at the same time and properly face the risks that may appear. Take a look at the following tips if you want to succeed in your next software development project! #Hexacta20Years'",8,0,0,#Hexacta20Years',linkedin,,,,en,"Como Gerente de Projetos, você terá que gerenciar vários projetos ao mesmo tempo e enfrentar adequadamente os riscos que possam surgir. Dê uma olhada nas dicas a seguir se quiser ter sucesso em seu próximo projeto de desenvolvimento de software! # Hexacta20Years &#39;",,,,
120,hexacta,,2020-02-23,"Contrary to popular belief, working with a team with a different time zone can actually give you some competitive advantages. Here, our Project Manager, Lucas Napoli, gives us some tips to bear in mind when working with distributed teams. Check it out! #Hexacta20Years'",14,0,0,#Hexacta20Years',linkedin,,,,en,"Ao contrário da crença popular, trabalhar com uma equipe com um fuso horário diferente pode realmente dar a você algumas vantagens competitivas. Aqui, nosso Gerente de Projetos, Lucas Napoli, nos dá algumas dicas para ter em mente ao trabalhar com equipes distribuídas. Confira! # Hexacta20Years &#39;",,,,
124,hexacta,,2020-02-23,"Throughout the years we have obtained the highest levels of certifications of the IT industry, making us capable of providing quality services for our clients. Learn more about our certified company. #Hexacta20Years'",24,0,0,#Hexacta20Years',linkedin,,,,en,"Ao longo dos anos obtivemos os mais elevados níveis de certificações da indústria de TI, tornando-nos capazes de prestar serviços de qualidade aos nossos clientes. Saiba mais sobre nossa empresa certificada. # Hexacta20Years &#39;",,,,
126,hexacta,,2020-02-23,"Even seasoned Agile development teams struggle to set the right KPIs of performance and track them effectively. Our partner, Fabio Gasparri, finds out how to face this challenge properly. #Hexacta20Years #agiledevelopment #management'",5,0,0,"#Hexacta20Years, #agiledevelopment, #management'",linkedin,,,,en,"Mesmo equipes de desenvolvimento Agile experientes lutam para definir os KPIs de desempenho certos e rastreá-los com eficácia. Nosso sócio, Fabio Gasparri, descobre como enfrentar esse desafio de maneira adequada. # Hexacta20Years #agiledevelopment #management &#39;",,,,
127,hexacta,,2020-02-23,"#Scrum is one of the most well-known #Agile methodologies in software development, but what exactly are the benefits of it? Watch this video and figure out the answer! You can also read our Blog Post: https://lnkd.in/e4_77Gx #Hexacta20Years'",12,0,0,"#Scrum, #Agile, #Hexacta20Years'",linkedin,,,,en,"#Scrum é uma das metodologias #Agile mais conhecidas no desenvolvimento de software, mas quais são exatamente os benefícios dela? Assista a este vídeo e descubra a resposta! Você também pode ler nossa postagem no blog: https://lnkd.in/e4_77Gx # Hexacta20Years &#39;",,,,
130,hexacta,,2020-02-23,"""There are two main roles every Scrum Master should follow to become a real star. Find it out here and discover what our PM Rodrigo Paschetta has to tell us about their tasks and responsibilities. Don't miss it! #Hexacta20Years""",14,0,0,"#Hexacta20Years""",linkedin,,,,en,&quot,Existem duas funções principais que todo Scrum Master deve seguir para se tornar uma verdadeira estrela. Descubra aqui e descubra o que nosso PM Rodrigo Paschetta tem a nos dizer sobre suas tarefas e responsabilidades. Não perca! # Hexacta20Years&quot,,,
111,hexacta,,2020-01-24,"In this Agile era, is essential for companies to promote DevOps so that the development and operations work as one unified force. But for this, a cultural change is required. What does this mean? Our architect, Fausto Carrera, tells us the answer! #Hexacta20Years'",12,0,0,#Hexacta20Years',linkedin,,,,en,"Nesta era Agile, é essencial que as empresas promovam o DevOps para que o desenvolvimento e as operações funcionem como uma força unificada. Mas, para isso, é necessária uma mudança cultural. O que isto significa? O nosso arquitecto Fausto Carrera dá-nos a resposta! # Hexacta20Years &#39;",,,,
122,hexacta,,2020-01-24,"""This year Hexacta celebrates its 20th anniversary! To mark the occasion, we selected our top 20 most read blog posts of 2019. Take a look at the topics you valued the most during the year. Don't miss them! #Hexacta20Years""",29,4,0,"#Hexacta20Years""",linkedin,,,,en,"&quot;Este ano a Hexacta comemora 20 anos! Para marcar a ocasião, selecionamos nossos 20 posts mais lidos de 2019. Dê uma olhada nos tópicos que você mais valorizou durante o ano. Não perca! # Hexacta20Years&quot;",,,,
125,hexacta,,2020-01-24,"Making the decision to outsource an IT company may not be easy. To help you with the partner selection process, we encourage you to take into account the following 5 keys. Do you have any other in mind? #Hexacta20Years'",8,0,0,#Hexacta20Years',linkedin,,,,en,"Tomar a decisão de terceirizar uma empresa de TI pode não ser fácil. Para ajudá-lo no processo de seleção de parceiro, recomendamos que você leve em consideração as 5 chaves a seguir. Você tem alguma outra coisa em mente? # Hexacta20Years &#39;",,,,
