id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin,language,post_text_pt,,,
107,softexnacional,,2020-09-06,"'#ILLUMINATUS2020 .Uma homenagem a protagonistas de fomento a inovação do Brasil. https://lnkd.in/dSKFfWi.**Homenageados**.* Marcos Pontes – Ministério da Ciência, Tecnologia e Inovações (MCTI)* Adélia Pinheiro - Secretaria de Ciência, Tecnologia e Inovação da Bahia* Carlos Eduardo Spezin Lopes - CEO da Doctoralia para Brasil, Peru e Chile* Cleber Oliveira Soares - diretor de inovação para agropecuária do Ministério da Agricultura, Pecuária e Abastecimento* Gianna Sagazio - diretora de Inovação da Confederação Nacional da Indústria* Gilberto Novaes - CEO da Transire Eletrônicos e Pax Brasil* Rafael Moreira - CEO e founder da Bertha Capital* Richard Uchoa Vasconcelos - CEO da LEO Learning Brasil* Vania Neves - CIO Brazil da GSK7.**Comissão de notáveis*** Arapuan Motta, Celso Pansera, Guilherme Cruz, Henrique Faulhaber, Isabel Roxo, José Gontijo, Lizandro Manzato, Lucas Ribeiro, Ruben Delgado e Michael Nagy..'",15,2,0,#ILLUMINATUS2020,linkedin,pt,"'#ILLUMINATUS2020 .Uma homenagem a protagonistas de fomento a inovação do Brasil. https://lnkd.in/dSKFfWi.**Homenageados**.* Marcos Pontes – Ministério da Ciência, Tecnologia e Inovações (MCTI)* Adélia Pinheiro - Secretaria de Ciência, Tecnologia e Inovação da Bahia* Carlos Eduardo Spezin Lopes - CEO da Doctoralia para Brasil, Peru e Chile* Cleber Oliveira Soares - diretor de inovação para agropecuária do Ministério da Agricultura, Pecuária e Abastecimento* Gianna Sagazio - diretora de Inovação da Confederação Nacional da Indústria* Gilberto Novaes - CEO da Transire Eletrônicos e Pax Brasil* Rafael Moreira - CEO e founder da Bertha Capital* Richard Uchoa Vasconcelos - CEO da LEO Learning Brasil* Vania Neves - CIO Brazil da GSK7.**Comissão de notáveis*** Arapuan Motta, Celso Pansera, Guilherme Cruz, Henrique Faulhaber, Isabel Roxo, José Gontijo, Lizandro Manzato, Lucas Ribeiro, Ruben Delgado e Michael Nagy..'",,,
108,softexnacional,,2020-09-06,"'Sejam mais que bem-vindas as 100 equipes empreendedoras no IA2 MCTI..Em live realizada na última terça-feira (01/09), o Ministro Marcos Pontes, o Secretário Paulo Alvim e o Presidente da Softex Ruben Delgado anunciaram o início da fase de aceleração do IA2 MCTI e deram as boas-vindas aos empreendedores. .Confira a gravação do encontro: https://lnkd.in/dfHwa7c.#IA2MCTI #Startups #Aceleração #InteligênciaArtifical.Ruben Delgado Marcos Pontes MCTIC - Ministério da Ciência, Tecnologia, Inovações e Comunicações'",36,4,0,"#IA2MCTI, #Startups, #Aceleração, #InteligênciaArtifical.Ruben",linkedin,pt,"'Sejam mais que bem-vindas as 100 equipes empreendedoras no IA2 MCTI..Em live realizada na última terça-feira (01/09), o Ministro Marcos Pontes, o Secretário Paulo Alvim e o Presidente da Softex Ruben Delgado anunciaram o início da fase de aceleração do IA2 MCTI e deram as boas-vindas aos empreendedores. .Confira a gravação do encontro: https://lnkd.in/dfHwa7c.#IA2MCTI #Startups #Aceleração #InteligênciaArtifical.Ruben Delgado Marcos Pontes MCTIC - Ministério da Ciência, Tecnologia, Inovações e Comunicações'",,,
109,softexnacional,,2020-09-06,"'Amanhã, 1º de setembro às 19h30, o Ministro Marcos Pontes e o Presidente da Softex Ruben Delgado estarão ao vivo pelo YouTube do MCTI dando as boas-vindas aos empreendedores selecionados para participar do nosso Programa de Aceleração IA2 MCTI ..Para acessar o evento, basta clicar no link https://lnkd.in/dseQYp6..Ruben Delgado MCTIC - Ministério da Ciência, Tecnologia, Inovações e Comunicações @marcospontes'",38,2,0,,linkedin,pt,"'Amanhã, 1º de setembro às 19h30, o Ministro Marcos Pontes e o Presidente da Softex Ruben Delgado estarão ao vivo pelo YouTube do MCTI dando as boas-vindas aos empreendedores selecionados para participar do nosso Programa de Aceleração IA2 MCTI ..Para acessar o evento, basta clicar no link https://lnkd.in/dseQYp6..Ruben Delgado MCTIC - Ministério da Ciência, Tecnologia, Inovações e Comunicações @marcospontes'",,,
110,softexnacional,,2020-09-06,"'Ricardo Amorim no #PodcastSoftex. .Episódio novo no nosso Podcast, com um convidado muito especial..Nosso bate-papo é com Ricardo Amorim, economista, palestrante, empreendedor, apresentador do programa Manhattan Connection, eleito pela Revista Forbes uma das 100 pessoas mais influentes no país. .Na entrevista exclusiva mediada pela nossa querida Karen Kornilovicz, Ricardo analisa o cenário de inovação no Brasil e no mundo, e explora temas como Disrupção Digital, Empreendedorismo e Políticas Públicas..Escute agora: https://lnkd.in/d35rsZf.Karen Kornilovicz .#Inovação #DisrupçãoDigital #Empreendedorismo #PolíticasPúblicas #PodcastSoftex #RicardoAmorim'",21,0,0,"#PodcastSoftex., #Inovação, #DisrupçãoDigital, #Empreendedorismo, #PolíticasPúblicas, #PodcastSoftex, #RicardoAmorim'",linkedin,pt,"'Ricardo Amorim no #PodcastSoftex. .Episódio novo no nosso Podcast, com um convidado muito especial..Nosso bate-papo é com Ricardo Amorim, economista, palestrante, empreendedor, apresentador do programa Manhattan Connection, eleito pela Revista Forbes uma das 100 pessoas mais influentes no país. .Na entrevista exclusiva mediada pela nossa querida Karen Kornilovicz, Ricardo analisa o cenário de inovação no Brasil e no mundo, e explora temas como Disrupção Digital, Empreendedorismo e Políticas Públicas..Escute agora: https://lnkd.in/d35rsZf.Karen Kornilovicz .#Inovação #DisrupçãoDigital #Empreendedorismo #PolíticasPúblicas #PodcastSoftex #RicardoAmorim'",,,
111,softexnacional,,2020-09-06,"'Curso de Introdução MPS-SOFTWARE. .O Curso de Introdução ao MPS-Software (C1-MPS-SW) será realizado online e ao vivo, pela plataforma @ProMove Online Coaching. Dentro do ambiente de estudos, o participante poderá participar das aulas e realizar as atividades..Participe: https://lnkd.in/djhVJ9u..'",10,1,0,,linkedin,pt,"'Curso de Introdução MPS-SOFTWARE. .O Curso de Introdução ao MPS-Software (C1-MPS-SW) será realizado online e ao vivo, pela plataforma @ProMove Online Coaching. Dentro do ambiente de estudos, o participante poderá participar das aulas e realizar as atividades..Participe: https://lnkd.in/djhVJ9u..'",,,
112,softexnacional,,2020-09-06,'👩\u200d💻🧑\u200d💻Webinar: Testes de Software e sua Importância para a Qualidade. Participação de Ivaldir Júnior e Analia Irigoyen.  Dia 08 de setembro às 17h30. https://lnkd.in/dnyh-Uw.#Webinar #TestesSoftware #Qualidadee.Analia Irigoyen @ivaldirjunior',15,1,0,"#Webinar, #TestesSoftware, #Qualidadee.Analia",linkedin,pt,'👩\u200d💻🧑\u200d💻Webinar: Testes de Software e sua Importância para a Qualidade. Participação de Ivaldir Júnior e Analia Irigoyen.  Dia 08 de setembro às 17h30. https://lnkd.in/dnyh-Uw.#Webinar #TestesSoftware #Qualidadee.Analia Irigoyen @ivaldirjunior',,,
113,softexnacional,,2020-09-06,"'E nosso Evento Conexão Amazônia continua a todo vapor! Confira a programação do dia 09/09, inscreva-se e participe: https://lnkd.in/d8v_EkU.12h*: Programa Prioritário de Empreendedorismo Inovador para Startups – Oportunidades e Novos Negócios com Glaucia Campos da Softex..13h*: Como conseguir investimentos? Características que atraem os investidores com Ana Pires da Softex. .14h*: Dicas de como construir o Plano de Utilização de Recursos (PUR) com Reinaldo Marques da Softex. .15h*: Experiências na criação do Plano de Utilização de Recursos (PUR) com Lizandro Manzato do Instituto Federal do Amazonas..16h: Etapas para recebimento de recursos – Manual de boas práticas com Julyana Facundes e Juliana Neri da Softex..#SoftexAmazônia #ConexãoNegócios #ConexãoAmazônia #Startups #InovaçãoManaus #EmpreendeManaus #NegóciosRegiãoNorte #SUFRAMA #ZFM #ZonaFrancaDeManaus #Amazônia ..*Horário de Manaus'",20,3,0,"#SoftexAmazônia, #ConexãoNegócios, #ConexãoAmazônia, #Startups, #InovaçãoManaus, #EmpreendeManaus, #NegóciosRegiãoNorte, #SUFRAMA, #ZFM, #ZonaFrancaDeManaus, #Amazônia",linkedin,pt,"'E nosso Evento Conexão Amazônia continua a todo vapor! Confira a programação do dia 09/09, inscreva-se e participe: https://lnkd.in/d8v_EkU.12h*: Programa Prioritário de Empreendedorismo Inovador para Startups – Oportunidades e Novos Negócios com Glaucia Campos da Softex..13h*: Como conseguir investimentos? Características que atraem os investidores com Ana Pires da Softex. .14h*: Dicas de como construir o Plano de Utilização de Recursos (PUR) com Reinaldo Marques da Softex. .15h*: Experiências na criação do Plano de Utilização de Recursos (PUR) com Lizandro Manzato do Instituto Federal do Amazonas..16h: Etapas para recebimento de recursos – Manual de boas práticas com Julyana Facundes e Juliana Neri da Softex..#SoftexAmazônia #ConexãoNegócios #ConexãoAmazônia #Startups #InovaçãoManaus #EmpreendeManaus #NegóciosRegiãoNorte #SUFRAMA #ZFM #ZonaFrancaDeManaus #Amazônia ..*Horário de Manaus'",,,
114,softexnacional,,2020-09-06,"'Nosso Grande Evento Online CONEXÃO AMAZÔNIA está com programação do dia 02/09 totalmente confirmada. Venha conferir e inscreva-se:https://lnkd.in/d8v_EkU.⏰🗓10h: A Softex, o Programa Prioritário de Empreendedorismo Inovador, e Oportunidades com Diônes Lima, VP da Softex..⏰🗓11h: Benefícios da Amazônia para Empresas e Startups, dicas, erros mais frequentes nos projetos, e o que a SUFRAMA está buscando com Leopoldo Montenegro da SUFRAMA..⏰🗓12h: Painel Amazônia: A perspectiva de desenvolvimento da região apoiada pelos seus incentivos com Jacqueline Freitas do SIDIA, João Tezza do Amazônia21 e Vânia Thaumaturgo do ELDORADO/APDM..⏰🗓14h: O papel da aceleradora no desenvolvimento da Startup - BetaI de Portugal com André Nunes e Renata Ramalhosa..⏰🗓14h30: Debate Negócios: Incubadoras e Aceleradoras e suas experiências para o desenvolvimento de novos negócios com Diônes Lima da Softex, Fredson Encarnação da Fabriq, Luiz Ferreira da Ayty e Noélia Falcão da INPA..⏰🗓17h30: Experiências Startups: Projetos e Negócios desenvolvidos com os Programas Prioritários com Antônio Morais da Fox Manager, Felipe Wotekoski da Hidreo, Ádria de Jesus do Projeto Giulia e Jair Maia da UEA..'",30,12,0,,linkedin,pt,"'Nosso Grande Evento Online CONEXÃO AMAZÔNIA está com programação do dia 02/09 totalmente confirmada. Venha conferir e inscreva-se:https://lnkd.in/d8v_EkU.⏰🗓10h: A Softex, o Programa Prioritário de Empreendedorismo Inovador, e Oportunidades com Diônes Lima, VP da Softex..⏰🗓11h: Benefícios da Amazônia para Empresas e Startups, dicas, erros mais frequentes nos projetos, e o que a SUFRAMA está buscando com Leopoldo Montenegro da SUFRAMA..⏰🗓12h: Painel Amazônia: A perspectiva de desenvolvimento da região apoiada pelos seus incentivos com Jacqueline Freitas do SIDIA, João Tezza do Amazônia21 e Vânia Thaumaturgo do ELDORADO/APDM..⏰🗓14h: O papel da aceleradora no desenvolvimento da Startup - BetaI de Portugal com André Nunes e Renata Ramalhosa..⏰🗓14h30: Debate Negócios: Incubadoras e Aceleradoras e suas experiências para o desenvolvimento de novos negócios com Diônes Lima da Softex, Fredson Encarnação da Fabriq, Luiz Ferreira da Ayty e Noélia Falcão da INPA..⏰🗓17h30: Experiências Startups: Projetos e Negócios desenvolvidos com os Programas Prioritários com Antônio Morais da Fox Manager, Felipe Wotekoski da Hidreo, Ádria de Jesus do Projeto Giulia e Jair Maia da UEA..'",,,
118,softexnacional,,2020-09-06,"'Startups de todo o Brasil, preparem-se para match de negócios e investimentos do Conexão Amazônia. .Inscrições até 04/09/2020. Acesse e confira todos os detalhes: https://lnkd.in/dY_p3yT .O programa Conexão Negócios é a atividade de matchmaking entre o portfólio da Softex Amazônia e ou projetos/startups do mercado com as empresas investidoras. Com a finalidade de aproximar os negócios digitais das demandas de grandes investidores. Gerando a oportunidade de negócios e prospecção de oportunidades. .Oportunidade de oferecer o produto/serviço em um ambiente seguro..Aumento da rede de contatos..Possibilidade de receber investimentos através do PPEI – Programa de Fomento ao Empreendedorismo Inovador..Mentoria e preparação do pitch..Programa totalmente gratuito..@glauciacampos @anabeatrizpires#Startups #Investimento #SoftexAmazônia'",12,3,0,"#Startups, #Investimento, #SoftexAmazônia'",linkedin,pt,"'Startups de todo o Brasil, preparem-se para match de negócios e investimentos do Conexão Amazônia. .Inscrições até 04/09/2020. Acesse e confira todos os detalhes: https://lnkd.in/dY_p3yT .O programa Conexão Negócios é a atividade de matchmaking entre o portfólio da Softex Amazônia e ou projetos/startups do mercado com as empresas investidoras. Com a finalidade de aproximar os negócios digitais das demandas de grandes investidores. Gerando a oportunidade de negócios e prospecção de oportunidades. .Oportunidade de oferecer o produto/serviço em um ambiente seguro..Aumento da rede de contatos..Possibilidade de receber investimentos através do PPEI – Programa de Fomento ao Empreendedorismo Inovador..Mentoria e preparação do pitch..Programa totalmente gratuito..@glauciacampos @anabeatrizpires#Startups #Investimento #SoftexAmazônia'",,,
40,softexnacional,,2020-10-06,'#VenhaLer Workspace - Lidando com a pandemia por BETA MONTEIRO',6,0,0,#VenhaLer,linkedin,pt,'#VenhaLer Workspace - Lidando com a pandemia por BETA MONTEIRO',,,
41,softexnacional,,2020-10-06,"'#VenhaLer O Protagonismo dos Intraempreendedores no sucesso de uma estratégia de transformação digital, por Rafael Fernandes'",11,0,0,#VenhaLer,linkedin,pt,"'#VenhaLer O Protagonismo dos Intraempreendedores no sucesso de uma estratégia de transformação digital, por Rafael Fernandes'",,,
42,softexnacional,,2020-10-06,"'#SoftexApoia Lançamento do TechStart Indústria 4.0 https://bit.ly/3ioW9J0.Dia 07 de outubro às 18h00 (horário de Manaus) acontece o Lançamento do TechStart Indústria 4.0, Programa de Capacitação de Empreendedores e Aceleração de Startups com foco em soluções para a Indústria 4.0..Ana B Pires Glaucia Campos'",18,0,0,#SoftexApoia,linkedin,pt,"'#SoftexApoia Lançamento do TechStart Indústria 4.0 https://bit.ly/3ioW9J0.Dia 07 de outubro às 18h00 (horário de Manaus) acontece o Lançamento do TechStart Indústria 4.0, Programa de Capacitação de Empreendedores e Aceleração de Startups com foco em soluções para a Indústria 4.0..Ana B Pires Glaucia Campos'",,,
43,softexnacional,,2020-10-06,"'#VenhaLer Vivemos o melhor momento para inovar na história da humanidade, por Ricardo Amorim..Karen Kornilovicz'",17,0,0,#VenhaLer,linkedin,pt,"'#VenhaLer Vivemos o melhor momento para inovar na história da humanidade, por Ricardo Amorim..Karen Kornilovicz'",,,
53,softexnacional,,2020-10-06,'#VenhaLer Mecanismos de entrada e manutenção de operações internacionais por Guilherme Skaf Amorim',13,0,0,#VenhaLer,linkedin,pt,'#VenhaLer Mecanismos de entrada e manutenção de operações internacionais por Guilherme Skaf Amorim',,,
99,softexnacional,,2020-10-06,"'Mais uma edição da #RevistaSoftex no ar! https://lnkd.in/duCbRaN.Na nova publicação, conteúdos sobre empreendedorismo, políticas públicas, processo de internacionalização, entre outros temas..E o entrevistado da seção bate-papo é o economista Ricardo Amorim, que traz uma análise do cenário de inovação no Brasil e no mundo..Acesse: softex.br/revista.Ricardo Amorim Karen Kornilovicz BETA MONTEIRO Rafael Fernandes Jéssica Dias Guilherme Skaf Amorim Paula Oliveira Simão Pedro Oliveira Karine Serezuella Juliana Molezini'",17,0,0,#RevistaSoftex,linkedin,pt,"'Mais uma edição da #RevistaSoftex no ar! https://lnkd.in/duCbRaN.Na nova publicação, conteúdos sobre empreendedorismo, políticas públicas, processo de internacionalização, entre outros temas..E o entrevistado da seção bate-papo é o economista Ricardo Amorim, que traz uma análise do cenário de inovação no Brasil e no mundo..Acesse: softex.br/revista.Ricardo Amorim Karen Kornilovicz BETA MONTEIRO Rafael Fernandes Jéssica Dias Guilherme Skaf Amorim Paula Oliveira Simão Pedro Oliveira Karine Serezuella Juliana Molezini'",,,
100,softexnacional,,2020-10-06,"'Conexão Amazônia! Confira a programação do dia 30/09, inscreva-se e participe: https://lnkd.in/d8v_EkU.9h*: Painel - O Programa Prioritário: o que as empresas investidoras buscam nos projetos com Isabelle Cossio da Positivo, Bruno Motta da Microsoft e Fraklin Magalhães da Salcomp..10h*: Fundos de Investimentos e a Lei de Informática da Suframa com Rafael Moreira da Bertha Capital..11h*: Programas e Experiências com Startups com Renata Trindade da AWS EdStart e Fred Santoro do Programa Startup AWS..14h*: Como apresentar startups para a Indústria: dicas do que a indústria está buscando com Leandro Santos da Flex Brasil..15h*: Experiência Pitch: Seu Pitch está atrativo para investimentos? Com Leonardo Valença da imMail.16h*: Pitch & Programa Prioritário: O que é essencial ser evidenciado no pitch com Glaucia Campos da Softex..#SoftexAmazônia #ConexãoNegócios #ConexãoAmazônia #Startups #InovaçãoManaus #EmpreendeManaus #NegóciosRegiãoNorte #SUFRAMA #ZFM #ZonaFrancaDeManaus #Amazônia.*Horário de Manaus'",15,3,0,"#SoftexAmazônia, #ConexãoNegócios, #ConexãoAmazônia, #Startups, #InovaçãoManaus, #EmpreendeManaus, #NegóciosRegiãoNorte, #SUFRAMA, #ZFM, #ZonaFrancaDeManaus, #Amazônia.*Horário",linkedin,pt,"'Conexão Amazônia! Confira a programação do dia 30/09, inscreva-se e participe: https://lnkd.in/d8v_EkU.9h*: Painel - O Programa Prioritário: o que as empresas investidoras buscam nos projetos com Isabelle Cossio da Positivo, Bruno Motta da Microsoft e Fraklin Magalhães da Salcomp..10h*: Fundos de Investimentos e a Lei de Informática da Suframa com Rafael Moreira da Bertha Capital..11h*: Programas e Experiências com Startups com Renata Trindade da AWS EdStart e Fred Santoro do Programa Startup AWS..14h*: Como apresentar startups para a Indústria: dicas do que a indústria está buscando com Leandro Santos da Flex Brasil..15h*: Experiência Pitch: Seu Pitch está atrativo para investimentos? Com Leonardo Valença da imMail.16h*: Pitch & Programa Prioritário: O que é essencial ser evidenciado no pitch com Glaucia Campos da Softex..#SoftexAmazônia #ConexãoNegócios #ConexãoAmazônia #Startups #InovaçãoManaus #EmpreendeManaus #NegóciosRegiãoNorte #SUFRAMA #ZFM #ZonaFrancaDeManaus #Amazônia.*Horário de Manaus'",,,
101,softexnacional,,2020-10-06,"'Conexão Amazônia! Confira a programação do dia 23/09, inscreva-se e participe: https://lnkd.in/d8v_EkU.11h*: A inovação através dos institutos: expertise e experiência ICT com Vânia Thaumaturgo do Eldorado..11h30*: A inovação através dos institutos: expertise e experiência ICT com Luís Braga do FPF Tech..14h*: A inovação através dos institutos: expertise e experiência ICT com Geraldo Feitoza do INDT..14h30*: A inovação através dos institutos: expertise e experiência ICT com Wallison Coutinho do CESAR..15h*: A inovação através dos institutos: expertise e experiência ICT com Paulo Melo do SIDIA..15h30*: A inovação através dos institutos: expertise e experiência ICT com Marivaldo Albuquerque do Creathus..16h*: A inovação através dos institutos: expertise e experiência ICT com Túlio Silva do ICTS. .16h30*: A inovação através dos institutos: expertise e experiência ICT com Daniella Bezerra do IPDEC..#SoftexAmazônia #ConexãoNegócios #ConexãoAmazônia #Startups #InovaçãoManaus #EmpreendeManaus #NegóciosRegiãoNorte #SUFRAMA #ZFM #ZonaFrancaDeManaus #Amazônia.*Horário de Manaus'",26,4,0,"#SoftexAmazônia, #ConexãoNegócios, #ConexãoAmazônia, #Startups, #InovaçãoManaus, #EmpreendeManaus, #NegóciosRegiãoNorte, #SUFRAMA, #ZFM, #ZonaFrancaDeManaus, #Amazônia.*Horário",linkedin,pt,"'Conexão Amazônia! Confira a programação do dia 23/09, inscreva-se e participe: https://lnkd.in/d8v_EkU.11h*: A inovação através dos institutos: expertise e experiência ICT com Vânia Thaumaturgo do Eldorado..11h30*: A inovação através dos institutos: expertise e experiência ICT com Luís Braga do FPF Tech..14h*: A inovação através dos institutos: expertise e experiência ICT com Geraldo Feitoza do INDT..14h30*: A inovação através dos institutos: expertise e experiência ICT com Wallison Coutinho do CESAR..15h*: A inovação através dos institutos: expertise e experiência ICT com Paulo Melo do SIDIA..15h30*: A inovação através dos institutos: expertise e experiência ICT com Marivaldo Albuquerque do Creathus..16h*: A inovação através dos institutos: expertise e experiência ICT com Túlio Silva do ICTS. .16h30*: A inovação através dos institutos: expertise e experiência ICT com Daniella Bezerra do IPDEC..#SoftexAmazônia #ConexãoNegócios #ConexãoAmazônia #Startups #InovaçãoManaus #EmpreendeManaus #NegóciosRegiãoNorte #SUFRAMA #ZFM #ZonaFrancaDeManaus #Amazônia.*Horário de Manaus'",,,
102,softexnacional,,2020-10-06,"'😀🚀 WAMPS 2020, imersivo e totalmente online. Dia 06 de outubro a partir das 11h* (*horário de Brasília)..Nesta edição o nosso Workshop Anual é parte da Programação do Conexão Amazônia e apresentaremos como o MPS tem sido ferramenta de ganho de performance, lucro e vendas para as empresas. Venha participar!.Inscrições abertas:  https://lnkd.in/e_7D_wf'",11,0,0,,linkedin,pt,"'😀🚀 WAMPS 2020, imersivo e totalmente online. Dia 06 de outubro a partir das 11h* (*horário de Brasília)..Nesta edição o nosso Workshop Anual é parte da Programação do Conexão Amazônia e apresentaremos como o MPS tem sido ferramenta de ganho de performance, lucro e vendas para as empresas. Venha participar!.Inscrições abertas:  https://lnkd.in/e_7D_wf'",,,
103,softexnacional,,2020-10-06,'#EstamosContratando https://softex.br/vagas.Venha atuar nos Projetos de Capacitação em Brasília/DF e faça parte de ações de impacto para ecossistema de inovação..Vaga: ANALISTA DE EDUCAÇÃO.Inscreva-se ou indique: https://softex.br/vagas/',20,1,0,#EstamosContratando,linkedin,pt,'#EstamosContratando https://softex.br/vagas.Venha atuar nos Projetos de Capacitação em Brasília/DF e faça parte de ações de impacto para ecossistema de inovação..Vaga: ANALISTA DE EDUCAÇÃO.Inscreva-se ou indique: https://softex.br/vagas/',,,
104,softexnacional,,2020-10-06,"'WAMPS 2020 no Conexão Amazônia! Confira a programação do dia 06/10, inscreva-se e participe: https://lnkd.in/e_7D_wf.11h*: Abertura com Ruben Delgado, Presidente da Softex. .11h15*: Alavancando seus negócios com processos sustentáveis com Rafaela Campos Benatti Gonçalves da AR1 Studio Digital. .11h40*: Indicadores de implementação de processos e fatores de sucesso com MPS.BR com Miguel Negrelli da Basis..13h*: Experiências de Sucesso com MPS.BR - Micro e Pequenas Empresas com as empresas: Duobox, Makito e Tech Lead. Mediação: Rodrigo Quites Reis.13h45*: Experiências de Sucesso com MPS.BR - Médias e Grandes Empresas com as empresas PD Case, Rerum e Spread. Mediação: Edenilson Rodrigues Burity.14h45*: Agilidade e processos, como equilibrar essa balança? Com Teresa Maciel da Secretaria de Tecnologias Digitais da UFRPE. Mediação: Cristina Machado. Teresa Maciel Cristina Machado.15h40*: Encontro com Especialista (para empresas inscritas na atividade).#WAMPS2020 #Qualidade #MelhoriaProcessos #SoftexAmazônia #ConexãoNegócios #ConexãoAmazônia #Startups #InovaçãoManaus #EmpreendeManaus #NegóciosRegiãoNorte #SUFRAMA #ZFM #ZonaFrancaDeManaus #Amazônia .*Horário de Brasília.Ana Cog'",12,1,0,"#WAMPS2020, #Qualidade, #MelhoriaProcessos, #SoftexAmazônia, #ConexãoNegócios, #ConexãoAmazônia, #Startups, #InovaçãoManaus, #EmpreendeManaus, #NegóciosRegiãoNorte, #SUFRAMA, #ZFM, #ZonaFrancaDeManaus, #Amazônia",linkedin,pt,"'WAMPS 2020 no Conexão Amazônia! Confira a programação do dia 06/10, inscreva-se e participe: https://lnkd.in/e_7D_wf.11h*: Abertura com Ruben Delgado, Presidente da Softex. .11h15*: Alavancando seus negócios com processos sustentáveis com Rafaela Campos Benatti Gonçalves da AR1 Studio Digital. .11h40*: Indicadores de implementação de processos e fatores de sucesso com MPS.BR com Miguel Negrelli da Basis..13h*: Experiências de Sucesso com MPS.BR - Micro e Pequenas Empresas com as empresas: Duobox, Makito e Tech Lead. Mediação: Rodrigo Quites Reis.13h45*: Experiências de Sucesso com MPS.BR - Médias e Grandes Empresas com as empresas PD Case, Rerum e Spread. Mediação: Edenilson Rodrigues Burity.14h45*: Agilidade e processos, como equilibrar essa balança? Com Teresa Maciel da Secretaria de Tecnologias Digitais da UFRPE. Mediação: Cristina Machado. Teresa Maciel Cristina Machado.15h40*: Encontro com Especialista (para empresas inscritas na atividade).#WAMPS2020 #Qualidade #MelhoriaProcessos #SoftexAmazônia #ConexãoNegócios #ConexãoAmazônia #Startups #InovaçãoManaus #EmpreendeManaus #NegóciosRegiãoNorte #SUFRAMA #ZFM #ZonaFrancaDeManaus #Amazônia .*Horário de Brasília.Ana Cog'",,,
106,softexnacional,,2020-10-06,"'Conexão Amazônia! Confira a programação do dia 23/09, inscreva-se e participe: https://lnkd.in/d8v_EkU.9h*: Painel: O Papel dos ICTs no Programa Prioritário de Empreendedorismo Inovador com Marcos Bregantin do FIT, Elizabeth Cristina do CIDE e Luiz Carlos Ferreira do IFAM..10h*: Experiência ICT & Programa Prioritário com Rafael de Tarso Schroeder do CITS..#SoftexAmazônia #ConexãoNegócios #ConexãoAmazônia #Startups #InovaçãoManaus #EmpreendeManaus #NegóciosRegiãoNorte #SUFRAMA #ZFM #ZonaFrancaDeManaus #Amazônia.*Horário de Manaus'",18,0,0,"#SoftexAmazônia, #ConexãoNegócios, #ConexãoAmazônia, #Startups, #InovaçãoManaus, #EmpreendeManaus, #NegóciosRegiãoNorte, #SUFRAMA, #ZFM, #ZonaFrancaDeManaus, #Amazônia.*Horário",linkedin,pt,"'Conexão Amazônia! Confira a programação do dia 23/09, inscreva-se e participe: https://lnkd.in/d8v_EkU.9h*: Painel: O Papel dos ICTs no Programa Prioritário de Empreendedorismo Inovador com Marcos Bregantin do FIT, Elizabeth Cristina do CIDE e Luiz Carlos Ferreira do IFAM..10h*: Experiência ICT & Programa Prioritário com Rafael de Tarso Schroeder do CITS..#SoftexAmazônia #ConexãoNegócios #ConexãoAmazônia #Startups #InovaçãoManaus #EmpreendeManaus #NegóciosRegiãoNorte #SUFRAMA #ZFM #ZonaFrancaDeManaus #Amazônia.*Horário de Manaus'",,,
29,softexnacional,,2020-11-05,"'✅ O WAMPS Negócios de 2020, aconteceu no dia 06 de Outubro, apresentando o MPS como uma ferramenta para aumentar a produtividade das equipes e a competitividade das empresas no mercado de TI.📈📚📌✅ Agradecemos a todos que participaram e esperamos que os assuntos tenham ensinado e motivado vocês para crescerem mais ainda na área!!👨\u200d💻🍀✅E você que não pôde participar e quer  conferir o que aconteceu no evento, disponibilizamos todos os painéis no nosso site! Acesse o link: https://lnkd.in/eJe-aGw✅Aguarde mais notícias sobre o próximo WAMPS Negócios!🤞📈'",19,0,0,,linkedin,pt,"'✅ O WAMPS Negócios de 2020, aconteceu no dia 06 de Outubro, apresentando o MPS como uma ferramenta para aumentar a produtividade das equipes e a competitividade das empresas no mercado de TI.📈📚📌✅ Agradecemos a todos que participaram e esperamos que os assuntos tenham ensinado e motivado vocês para crescerem mais ainda na área!!👨\u200d💻🍀✅E você que não pôde participar e quer  conferir o que aconteceu no evento, disponibilizamos todos os painéis no nosso site! Acesse o link: https://lnkd.in/eJe-aGw✅Aguarde mais notícias sobre o próximo WAMPS Negócios!🤞📈'",,,
31,softexnacional,,2020-11-05,'Comunidade MPS inscrições abertas: https://lnkd.in/dh_nH6K.Confiram a programação e participem: https://lnkd.in/dh_nH6K.Ana Cog .#melhoriadeprocessos #qualidadesoftware',10,0,0,"#melhoriadeprocessos, #qualidadesoftware'",linkedin,pt,'Comunidade MPS inscrições abertas: https://lnkd.in/dh_nH6K.Confiram a programação e participem: https://lnkd.in/dh_nH6K.Ana Cog .#melhoriadeprocessos #qualidadesoftware',,,
