id,company,post_title,post_date,post_text,post_text_pt,post_likes,post_comments,post_hashtags,assunto,modelo,tipo
187,globant,,2021-01-03,"Congratulations to Vânia Neves for being the Tech Executive winner 🎉  of the #GlobantAwards #WomenThatBuild edition. You have inspired thousands of women and will hopefully inspire millions more!Listen to her talk with Alexandre Thomaz, Manager Director from Globant Brazil, and get encouraged by this leader who has a direct influence on women and the industry at large. 👉 https://bit.ly/38r89GZ'","Parabéns a Vânia Neves por ter sido a vencedora Tech Executive 🎉 da edição #GlobantAwards #WomenThatBuild. Você inspirou milhares de mulheres e espero que inspire milhões de outras! Ouça a palestra dela com Alexandre Thomaz, Diretor Gerente da Globant Brasil, e seja incentivado por esta líder que tem influência direta nas mulheres e na indústria em geral. 👉 https://bit.ly/38r89GZ &#39;",15,1,"#GlobantAwards, #WomenThatBuild",Variados,,
188,globant,,2021-01-03,"El sector empresarial se enfrenta al futuro, se eliminan las fronteras tradicionales y la transición a la convergencia con la tecnología se torna en el camino más claro.Descubre como Manuel Muñiz-Morell Managing Director de Globant en España, expone como los cambios de paradigmas influyen en el desarrollo de las organizaciones. 👉 https://bit.ly/2WS9mle'","O setor empresarial enfrenta o futuro, as fronteiras tradicionais são eliminadas e a transição para a convergência com a tecnologia torna-se o caminho mais claro. Descubra como Manuel Muñiz-Morell, Diretor Gerente da Globant na Espanha, expõe como as mudanças de paradigma influenciam no desenvolvimento das organizações. 👉 https://bit.ly/2WS9mle &#39;",81,0,,Cloud,,
190,globant,,2021-01-03,"""2020 has been a year like no other, but what has helped us get through very difficult times, has been new #digitaltechnologies. If used intelligently, and sustainably, they can help us revert #climatechange and go beyond #carbonneutrality faster than we ever imagined.""Elena Morettini—Director of the #SustainableBusiness Studio at Globant— shared her views about #digitalization and #sustainability in a techUK blogpost.Read it here! 👉 https://bit.ly/37DvUwp#Digitaltechnologiess can help us revert #climatechange and go beyond #carbonneutrality faster.""'","&quot;2020 foi um ano como nenhum outro, mas o que nos ajudou a superar tempos muito difíceis foram as novas # tecnologias digitais. Se usadas de maneira inteligente e sustentável, elas podem nos ajudar a reverter #climatechange e ir além da #carbonneutralidade mais rápido do que nunca imaginada. &quot;Elena Morettini — Diretora do #SustainableBusiness Studio da Globant— compartilhou suas opiniões sobre # digitalização e # sustentabilidade em uma postagem do blog techUK. Leia aqui! 👉 https://bit.ly/37DvUwp#Digitaltechnologiess pode nos ajudar a reverter #climatechange e ir além da #carbonneutrality mais rapidamente. &quot;&#39;",136,4,"#digitaltechnologies., #climatechange, #carbonneutrality, #SustainableBusiness, #digitalization, #sustainability, #Digitaltechnologiess, #climatechange, #carbonneutrality",Variados,,
194,globant,,2021-01-03,"💬 “85% of business buyers say that the experience an organization delivers is as important to them as the quality of products and services it offers, 67% want to have their needs anticipated, and 76% want to have their unique expectations understood.”👉 If you want to know more about where will companies and businesses focus their CX you can check Dr. Basia Coulter [She/Her]’s blogpost https://bit.ly/3ri81lQ#CX #CustomerExperience #Business #Predictions'","💬 “85% dos compradores de negócios dizem que a experiência que uma organização oferece é tão importante para eles quanto a qualidade dos produtos e serviços que oferece, 67% desejam ter suas necessidades previstas e 76% desejam que suas expectativas exclusivas sejam compreendidas.” 👉 Se você quiser saber mais sobre onde as empresas e negócios enfocarão seus CX, consulte a postagem do blog do Dr. Basia Coulter [She / Her] https://bit.ly/3ri81lQ#CX #CustomerExperience #Business #Predictions &#39;",66,0,"#CX, #CustomerExperience, #Business, #Predictions'",Variados,,
205,globant,,2021-01-03,"""Augmented processes made possi\xadble through robotic process automation (RPA) and AI will increasingly be crucial to maintaining a competitive business advantage in 2021.Ana Maloberti, Glo\xadbant's subject matter expert for big data says, “Stop thinking of data as an after\xadthought to be exploited for insights and embrace it as part of a bigger strategy for deeper understanding, process optimization and innovation.” Read her full insights in this interview with Database Trends and Applications to make smarter data management processes as remote work continues into the new year. 👉 https://bit.ly/3lZFMVa #AI #ArtificialIntelligence #RPA #StayRelevant #BigData #Data""","&quot;Os processos aumentados possibilitados por meio da automação de processos robóticos (RPA) e IA serão cada vez mais cruciais para manter uma vantagem competitiva de negócios em 2021. Ana Maloberti, especialista no assunto de Big Data da Glo \ xadbant, diz:&quot; Pare de pensar em dados como um depois, pensei em ser explorado para obter insights e adotá-lo como parte de uma estratégia maior para um entendimento mais profundo, otimização de processos e inovação. ” Leia seus insights completos nesta entrevista com o Database Trends and Applications para tornar os processos de gerenciamento de dados mais inteligentes enquanto o trabalho remoto continua no novo ano. 👉 https://bit.ly/3lZFMVa #AI #ArtificialIntelligence #RPA #StayRelevant #BigData #Data &quot;",44,0,"#AI, #ArtificialIntelligence, #RPA, #StayRelevant, #BigData, #Data""",Variados,,
216,globant,,2021-01-03,Join us at #CES2021 next week and discover how #ArtificialIntelligence will dramatically change the business and technology landscape over the next decade. Access our ‘Predictions 2021’ report and get ready to be part of a whole new era 👉 https://bit.ly/3hHUj7s #Globant #Trends2021 #GlobantCES',Junte-se a nós no # CES2021 na próxima semana e descubra como #ArtificialIntelligence mudará drasticamente o cenário de negócios e tecnologia na próxima década. Acesse nosso relatório &#39,146,2,"#CES2021, #ArtificialIntelligence, #Globant, #Trends2021, #GlobantCES'",Variados,,
247,globant,,2021-01-03,"💥 Quer crescer profissionalmente e desenvolver sua carreira na Globant?💥Se sua resposta for sim, nós gostaríamos de te conhecer.Faça parte da nossa equipe! O Globant Talent Day consiste em um processo de um dia com vários circuitos nos quais diferentes áreas são avaliadas, como suas habilidades técnicas e seu nível de inglês 💻.Você está pronto/a para chegar à final e ter a oportunidade de se juntar ao nosso time?Inscreva-se! 👉 http://bit.ly/3pDayp7 #TalentDayBrasil #Brasil #PHP #IOS #Android #DigitalMarketing'","💥 Quer crescer profissionalmente e desenvolver sua carreira na Globant?💥Se sua resposta for sim, nós gostaríamos de te conhecer.Faça parte da nossa equipe! O Globant Talent Day consiste em um processo de um dia com vários circuitos nos quais diferentes áreas são avaliadas, como suas habilidades técnicas e seu nível de inglês 💻.Você está pronto/a para chegar à final e ter a oportunidade de se juntar ao nosso time?Inscreva-se! 👉 http://bit.ly/3pDayp7 #TalentDayBrasil #Brasil #PHP #IOS #Android #DigitalMarketing'",65,2,"#TalentDayBrasil, #Brasil, #PHP, #IOS, #Android, #DigitalMarketing'",Variados,,
253,globant,,2021-01-03,"""Federico Pienovi, Regional Managing Director EMEA, participated in the panel 'The Future of Work in a #Digital Era' during #SWITCHSingapore, Asia's leading #technology and #innovation festival.Did you miss it? You can still enjoy the illustrated notes from the session! ✏️🗒#FutureofWork #Singapore #Sketchnoting""","&quot;Federico Pienovi, Diretor Executivo Regional da EMEA, participou do painel &#39;O Futuro do Trabalho em uma # Era Digital&#39; durante o #SWITCHSingapore, o principal festival de #tecnologia e # inovação da Ásia. Sentiu falta? Você ainda pode desfrutar das notas ilustradas de a sessão! ✏️🗒 # FutureofWork #Singapore #Sketchnoting &quot;",74,1,"#Digital, #SWITCHSingapore,, #technology, #innovation, #FutureofWork, #Singapore, #Sketchnoting""",Variados,,
271,globant,,2021-01-03,"""💥Official Global Partner #DES2021💥We are glad to announce that we are Global Partner of DES | Digital Enterprise Show! DES is one of the TOP international expo & congress in Europe around #DigitalTransformation.Very excited for what's coming up soon. Stay tuned!👉 https://bit.ly/2JcrSSj#AugmentedCoding #AugmentedOrganizations #AugmentedCollaboration #ArtificialIntelligence #AI""",&quot,235,1,"#DES2021💥We, #DigitalTransformation.Very, #AugmentedCoding, #AugmentedOrganizations, #AugmentedCollaboration, #ArtificialIntelligence, #AI""",Augmented Coding,,
277,globant,,2021-01-03,"FAÇA PARTE DA NOSSA EQUIPE! 🤩 Aprenda Salesforce e comece sua carreira profissional nos projetos mais desafiadores. O curso é feito online. É NECESSÁRIO ter experiência com .Net ou Java, ter um nível intermediário de inglês e disponibilidade em tempo integral para o treinamento.Registre-se aqui  👉  http://bit.ly/3aeM6G4#Salesforce #Brasil #Globant #GlobantAcademy'","FAÇA PARTE DA NOSSA EQUIPE! 🤩 Aprenda Salesforce e comece sua carreira profissional nos projetos mais desafiadores. O curso é feito online. É NECESSÁRIO ter experiência com .Net ou Java, ter um nível intermediário de inglês e disponibilidade em tempo integral para o treinamento.Registre-se aqui  👉  http://bit.ly/3aeM6G4#Salesforce #Brasil #Globant #GlobantAcademy'",15,4,"#Salesforce, #Brasil, #Globant, #GlobantAcademy'",Variados,,
278,globant,,2021-01-03,"Climate change and environmental sustainability represent some of the greatest challenges for business leaders. The Sustainable Business Studio was launched to provide organizations with the knowledge and expertise to be ready for the green economy. 🌎 In this interview with Elena Morettini, Sustainable Business Studio Director at @Globant, she talked about the new studio, the importance of #Sustainability,  and the future impact of digital technology on the planet. Learn more about her vision for the studio, how Globant is helping businesses take a new approach to sustainability and the role of digital technologies in helping companies thrive in today’s new green economy. To read the whole interview, click here:  https://bit.ly/3ame7LS 👉 To learn more & get in touch with us, visit https://bit.ly/3r3zk3k'","As mudanças climáticas e a sustentabilidade ambiental representam alguns dos maiores desafios para os líderes empresariais. O Sustainable Business Studio foi lançado para fornecer às organizações o conhecimento e a experiência para estarem prontas para a economia verde. 🌎 Nesta entrevista com Elena Morettini, Diretora do Sustainable Business Studio da @Globant, ela falou sobre o novo estúdio, a importância da #Sustentabilidade e o impacto futuro da tecnologia digital no planeta. Saiba mais sobre sua visão para o estúdio, como a Globant está ajudando as empresas a adotar uma nova abordagem para a sustentabilidade e o papel das tecnologias digitais em ajudar as empresas a prosperar na nova economia verde de hoje. Para ler a entrevista completa, clique aqui: https://bit.ly/3ame7LS 👉 Para saber mais e entrar em contato conosco, visite https://bit.ly/3r3zk3k &#39;",142,4,"#Sustainability,",Variados,,
282,globant,,2021-01-03,"""Coding for Climate: The convergence between digitalization and sustainability📆 December 22⌚ 3pm GMT | 4pm CET✏️ Register here!  http://bit.ly/2Wpik9sDon't miss the #webinar Coding for Climate, where Elena Morettini, our Director of Sustainable Business Studio, will share the keys to achieving sustainable organizational fitness and staying ahead of the markets.#BeKind #SustainableBusiness #BeKindtothePlanet #SustainableOrganizations""","&quot;Coding for Climate: A convergência entre digitalização e sustentabilidade📆 22 de dezembro ⌚ 15h GMT | 16h CET✏️ Registre-se aqui! Http://bit.ly/2Wpik9sNão perca o #webinar Coding for Climate, onde Elena Morettini, nossa diretora de Sustainable Business Studio, compartilhará as chaves para alcançar a aptidão organizacional sustentável e permanecer à frente dos mercados. # BeKind #SustainableBusiness #BeKindtothePlanet #SustainableOrganizations &quot;",85,1,"#webinar, #BeKind, #SustainableBusiness, #BeKindtothePlanet, #SustainableOrganizations""",Variados,,
293,globant,,2021-01-03,"We are excited to announce the acquisition of Bluecap Management Consulting, a specialized consultancy firm that leverages advanced analytics to develop new business models for financial institutions.With this acquisition, we aim to reinforce our leading position in transforming organizations while we continue expanding our operations in Europe. Welcome to the Globant family, Bluecap!Read more 👉 http://bit.ly/3h2Ro98'","Temos o prazer de anunciar a aquisição da Bluecap Management Consulting, uma empresa de consultoria especializada que alavanca análises avançadas para desenvolver novos modelos de negócios para instituições financeiras. Com esta aquisição, pretendemos reforçar nossa posição de liderança na transformação de organizações enquanto continuamos expandindo nossas operações em Europa. Bem-vindo à família Globant, Bluecap! Leia mais 👉 http://bit.ly/3h2Ro98 &#39;",965,13,,Variados,,
295,globant,,2021-01-03,"2020 saw the speed of change increase by factors none could have expected back in January. So what will we see in 2021? 🤔 In this report, Globant’s top executives weigh in with five key predictions for the next 12 months and beyond. 📝 Download the report!  👉 http://bit.ly/384gL6h#Predictions2021 #StayRelevant #Tech #DigitalTransformation #innovation #businessmodels #workculture #organizations #futureofwork'","2020 viu a velocidade da mudança aumentar devido a fatores que ninguém poderia esperar em janeiro. Então, o que veremos em 2021? 🤔 Neste relatório, os principais executivos da Globant avaliam com cinco previsões principais para os próximos 12 meses e além. 📝 Baixe o relatório! 👉 http://bit.ly/384gL6h#Predictions2021 #StayRelevant #Tech #DigitalTransformation #innovation #businessmodels #workculture #organizations #futureofwork &#39;",191,0,"#Predictions2021, #StayRelevant, #Tech, #DigitalTransformation, #innovation, #businessmodels, #workculture, #organizations, #futureofwork'",Variados,,
296,globant,,2021-01-03,"""Where do #digitalization and #sustainability converge? Don't miss the #webinar Coding for Climate, where Elena Morettini, our Director of Sustainable Business Studio, will share the keys to achieving sustainable organizational fitness and staying ahead of the markets.Register here! 👉 http://bit.ly/2Wpik9s📆 December 22⌚️3pm GMT | 4pm CET#BeKind #SustainableBusiness #BeKindtotheplanet #SustainableOrganizations""","&quot;Onde #digitalização e #sustentabilidade convergem? Não perca o #webinar Coding for Climate, onde Elena Morettini, nossa diretora de Sustainable Business Studio, compartilhará as chaves para alcançar a aptidão organizacional sustentável e ficar à frente dos mercados. ! 👉 http://bit.ly/2Wpik9s📆 22 de dezembro às 15h GMT | 16h CET # BeKind #SustainableBusiness #BeKindtotheplanet #SustainableOrganizations &quot;",83,0,"#digitalization, #sustainability, #webinar, #BeKind, #SustainableBusiness, #BeKindtotheplanet, #SustainableOrganizations""",Variados,,
300,globant,,2021-01-03,"Hoy estamos orgullosos de presentar Globant Emerald Team, nuestro equipo de #eSports con el que daremos nuestros primeros pasos en la #LigaMasterFlow de League Of Legends. Somos apasionados por los videojuegos desde el primer día. Hoy elegimos competir con profesionalismo, inclusión y trabajo en equipo. We are ready for the game. GET ready!  ⚡ 🎮⚡Twitter 👉 https://bit.ly/34cqfLoInstagram 👉 https://bit.ly/34c654sFacebook 👉 https://bit.ly/3aceoRGTwitch 👉 https://bit.ly/37gPU7FYouTube 👉 https://bit.ly/3gOBhvr#GETReady #GETintheGame #LeagueOfLegends #Gaming #eSports #games'","Hoje temos o orgulho de apresentar a Globant Emerald Team, nossa equipe #eSports com a qual daremos nossos primeiros passos no #LigaMasterFlow de League Of Legends. Somos apaixonados por videogames desde o primeiro dia. Hoje optamos por competir com profissionalismo, inclusão e trabalho em equipe. Estamos prontos para o jogo. Prepare-se! ⚡ 🎮⚡Twitter 👉 https://bit.ly/34cqfLoInstagram 👉 https://bit.ly/34c654sFacebook 👉 https://bit.ly/3aceoRGTwitch 👉 https://bit.ly/37gPU7FYouTube 👉 https: // bit .ly / 3gOBhvr # GETReady #GETintheGame #LeagueOfLegends #Gaming #eSports #games &#39;",640,23,"#eSports, #LigaMasterFlow, #GETReady, #GETintheGame, #LeagueOfLegends, #Gaming, #eSports, #games'",Variados,,
301,globant,,2021-01-03,"La inteligencia artificial llegó para complementar al ser humano, no para reemplazarlo.  No podés perderte del evento de mañana organizado por Globant y lanacion.com en el que hablaremos sobre La Humanización del desarrollo tecnológico, con speakers de primer nivel como Nicolas Kaplun, General Manager de Globant Latinoamérica, Haldo Spontón, Head of AI Development Globant, Sabina A. Schneider, Chief Solutions Officer Globant, Tomás Balmaceda, filósofo, Martina Rua, periodista especializada en innovación, y muchos más. Podés registrarte gratis y seguir el streaming desde tu casa 👉 https://bit.ly/3nnG5uc📅 Martes 15/12 10 hs (AR)'","A inteligência artificial veio para complementar o ser humano, não para substituí-lo. Você não pode perder o evento de amanhã organizado pela Globant e lanacion.com no qual falaremos sobre A Humanização do desenvolvimento tecnológico, com palestrantes de alto nível como Nicolas Kaplun, Gerente Geral da Globant América Latina, Haldo Spontón, Chefe da AI Development Globant, Sabina A. Schneider, Chief Solutions Officer da Globant, Tomás Balmaceda, filósofa, Martina Rua, jornalista especializada em inovação e muito mais. Você pode se registrar gratuitamente e acompanhar o streaming de sua casa 👉 https://bit.ly/3nnG5uc📅 Terça-feira 15/12 10h (AR) &#39;",132,1,,Variados,,
302,globant,,2021-01-03,"🔥 ¡HOY! La Final, no siempre es el final  🔥Este fin de semana fue el cierre de la #FlowFiReLEAGUE con una final increíble. Únete hoy a este evento y conoce insights sobre el desenlace de la liga de la mano de expertos en el desarrollo de videojuegos 🎮. Tendrás un recorrido único por la parte técnica del #CSGO. Regístrate aquí para vivir una experiencia VIP 👉  https://bit.ly/39GLJDP  ¡Cupos limitados!'",🔥 HOJE! A Final nem sempre é o fim 🔥Este final de semana foi o encerramento da #FlowFiReLEAGUE com uma final incrível. Junte-se a este evento hoje e aprenda sobre o resultado da liga com especialistas em desenvolvimento de videogame 🎮. Você fará um tour único pela parte técnica do #CSGO. Registre-se aqui para uma experiência VIP 👉 https://bit.ly/39GLJDP Lugares limitados! &#39,25,0,"#FlowFiReLEAGUE, #CSGO.",Variados,,
309,globant,,2021-01-03,Interested in a code confession? Then do this survey 👇',Interessado em uma confissão de código? Então faça esta pesquisa 👇 &#39,6,1,,Variados,,
310,globant,,2021-01-03,¿Te interesa el mundo de la #Analítica web? 💻 ¿Quieres perfeccionarte para armar #dashboards interactivos útiles y eficientes con #DataStudio?💥 ¿Te gustaría saber cómo lo hacemos en Globant?¡Ven a nuestro workshop online sobre #marketing #datavisualization con #googledatastudio! Puedes inscribirte acá 👉 https://bit.ly/2JCo4tx#MarketingDigital #DataViz #Analytics #GoogleAnalytics #DigitalAnalytics #measurewhatmatters #measurementtools',Você está interessado no mundo da #Web analytics? 💻 Você quer se aprimorar para construir #dashboards interativos úteis e eficientes com #DataStudio? 💥 Gostaria de saber como fazemos isso na Globant? Venha para nosso workshop online sobre #marketing #datavisualization with #googledatastudio! Você pode se inscrever aqui 👉 https://bit.ly/2JCo4tx#MarketingDigital #DataViz #Analytics #GoogleAnalytics #DigitalAnalytics #measurewhatmatters #measurementtools &#39,212,3,"#Analítica, #dashboards, #DataStudio?💥, #marketing, #datavisualization, #googledatastudio!, #MarketingDigital, #DataViz, #Analytics, #GoogleAnalytics, #DigitalAnalytics, #measurewhatmatters, #measurementtools'",Variados,,
340,globant,,2021-01-03,"We are excited to introduce our Sustainable Business Studio, led by Elena Morettini. Our new studio operates at the intersection of digital technology and sustainability, bringing together new expertise and capabilities to our clients. We believe that this is a huge step towards building sustainable organizations and creating a better world.Learn more & get in touch with us: http://bit.ly/3nrVJF6#BeKind #SustainableBusiness #Sustainability #BeKindtotheplanet #SustainableOrganizations'","Estamos entusiasmados em apresentar nosso Estúdio de Negócios Sustentáveis, liderado por Elena Morettini. Nosso novo estúdio opera na interseção de tecnologia digital e sustentabilidade, reunindo novos conhecimentos e capacidades para nossos clientes. Acreditamos que este é um grande passo para construir organizações sustentáveis e criar um mundo melhor. Saiba mais e entre em contato conosco: http://bit.ly/3nrVJF6#BeKind #SustainableBusiness #Sustainability #BeKindtotheplanet #SustainableOrganizations &#39;",366,64,"#BeKind, #SustainableBusiness, #Sustainability, #BeKindtotheplanet, #SustainableOrganizations'",Variados,,
14,hexacta,,2021-01-03,"Here are seven warning signs to check within your business. Find out if you should switch to outsourcing and avoid losing money, time, and effort for having an in-house software development team. Read the article here: https://lnkd.in/eYMdbS8'","Aqui estão sete sinais de alerta para verificar em sua empresa. Descubra se você deve mudar para a terceirização e evitar perder dinheiro, tempo e esforço por ter uma equipe interna de desenvolvimento de software. Leia o artigo aqui: https://lnkd.in/eYMdbS8 &#39;",8,0,,Agile ,,
15,hexacta,,2021-01-03,Success depends in large part on the ability to offer the user of a technological solution a pleasant experience. Here are the 7 deadly sins of UX UI design you must avoid to triumph with your business. #uxui #uxresearch You can also read our Blog Post here: https://lnkd.in/e2qsPMm',O sucesso depende em grande parte da capacidade de oferecer ao usuário de uma solução tecnológica uma experiência agradável. Aqui estão os 7 pecados mortais do design UX UI que você deve evitar para triunfar com seu negócio. #uxui #uxresearch Você também pode ler nossa postagem do blog aqui: https://lnkd.in/e2qsPMm &#39,13,0,"#uxui, #uxresearch",Variados,,
34,hexacta,,2021-01-03,"""2020 has been a challenging year but that hasn't stopped us. We Work As One!""","&quot;2020 tem sido um ano desafiador, mas isso não nos impediu. Trabalhamos como um só!&quot;",35,0,,IOT,,
35,hexacta,,2021-01-03,"When your business needs a technological solution, you have to decide whether to hire a generalist development company or a domain specialist. If you want your solution to be adjusted to your business needs, then a generalist one is the best option. Watch the video and find the reasons why! #softwarecompany #softwaredev'","Quando o seu negócio precisa de uma solução tecnológica, você deve decidir se contrata uma empresa de desenvolvimento generalista ou um especialista em domínio. Se você deseja que sua solução se ajuste às necessidades do seu negócio, uma solução generalista é a melhor opção. Assista ao vídeo e descubra os motivos! #softwarecompany #softwaredev &#39;",7,0,"#softwarecompany, #softwaredev'",Developer,,
42,hexacta,,2021-01-03,"In this video, we show you 5 signs that could tell you NOW is the right moment for adopting a software development solution for your business! #softwaredevelopmentTo see the entire article click here: https://lnkd.in/dFyachD'","Neste vídeo, mostramos 5 sinais que podem dizer AGORA é o momento certo para adotar uma solução de desenvolvimento de software para o seu negócio! #softwaredevelopmentPara ver o artigo completo clique aqui: https://lnkd.in/dFyachD &#39;",7,0,#softwaredevelopmentTo,Variados,,
43,hexacta,,2021-01-03,"The adoption of Artificial Intelligence in businesses continues down the path of growth. Here, our PM, Manuel Perez Vega,  takes a quick look at some successful examples and case studies that have implemented #AI in a smart way.'","A adoção da Inteligência Artificial nas empresas continua no caminho do crescimento. Aqui, nosso PM, Manuel Perez Vega, dá uma rápida olhada em alguns exemplos de sucesso e estudos de caso que implementaram o #AI de maneira inteligente.",12,0,#AI,Variados,,
49,hexacta,,2021-01-03,"If you want to learn more about #DevOps and why you need it, download our White Paper and get to know more about this practice that brings software development and software operations together in order to deliver better results.'","Se você quiser saber mais sobre #DevOps e por que precisa dele, baixe nosso White Paper e saiba mais sobre essa prática que reúne o desenvolvimento de software e as operações de software para oferecer melhores resultados. &#39;",13,0,#DevOps,Variados,,
55,hexacta,,2021-01-03,"In this recent article of the HAT Team, we talk about Snowflake data sharing, a powerful yet simple feature that enables account-to-account sharing of data. Don’t miss it! #datasharingg #cloud'","Neste artigo recente da equipe do HAT, falamos sobre o compartilhamento de dados Snowflake, um recurso poderoso, porém simples, que permite o compartilhamento de dados de conta para conta. Não perca! #datasharingg #cloud &#39;",7,0,"#datasharingg, #cloud'",Digital Marketing,,
75,hexacta,,2021-01-03,Hexacta wishes you Happy Holidays and a great 2021!',A Hexacta deseja a você Boas Festas e um ótimo 2021! &#39,32,0,,Variados,,
11,dextra-technologies,,2021-01-04,"""This year hasn’t been what any of us expected; but we've found new ways to stay connected. Thank you for your continued support, loyalty and generosity! All the best for 2021, we hope to see you all soon. #DextraLife #Rewind2020 #ThrowbackThursday""","&quot;Este ano não foi o que nenhum de nós esperava; mas encontramos novas maneiras de nos mantermos conectados. Obrigado por seu apoio contínuo, lealdade e generosidade! Tudo de bom para 2021, esperamos ver todos vocês em breve. # DextraLife # Rewind2020 #ThrowbackThucted &quot;",18,0,"#DextraLife, #Rewind2020, #ThrowbackThursday""",Variados,,
15,dextra-technologies,,2021-01-04,"'Besides ADAS, things are also changing for car connectivity and E/E architecture. Learn more about this and some of the most important #ADAS sensors here: http://ow.ly/jHZD50CSjkm #Automotive'","“Além do ADAS, as coisas também estão mudando para a conectividade do carro e a arquitetura E / E. Saiba mais sobre isso e alguns dos sensores #ADAS mais importantes aqui: http://ow.ly/jHZD50CSjkm #Automotive &#39;",2,0,"#ADAS, #Automotive'",Variados,,
16,dextra-technologies,,2021-01-04,'MBUX Hyperscreen looks like the future of automotive #infotainment systems. This new bit of tech takes up an entire dashboard and comes with 24 GB of RAM. Check it out: http://ow.ly/durj50D3A5P #Automotive',&#39,8,0,"#infotainment, #Automotive'",Variados,,
26,dextra-technologies,,2021-01-04,"""Happy Three Kings’ Day! Will you be celebrating with Kings' Cake today? Share a photo with us if you do! If you are not in Mexico you may not know this, but a small figurine is hidden inside the cake while baking and the person who finds it in their slice is said to have good luck and should invite\xa0those present\xa0on February 2,\xa0the Candlemas Day, delicious tamales.\xa0#ThreeKingsDay""","&quot;Feliz Dia dos Três Reis! Você vai comemorar com o Bolo dos Reis hoje? Se fizer isso, compartilhe uma foto conosco! Se você não estiver no México, pode não saber disso, mas uma pequena estatueta está escondida dentro do bolo enquanto assa e diz-se que a pessoa que o encontrar em sua fatia tem boa sorte e deve convidar \ xa0os presentes \ xa0 em 2 de fevereiro, \ xa0 o Dia da Candelária, deliciosos tamales. \ xa0 # Dia dos Reis &quot;",10,0,"#ThreeKingsDay""",Variados,,
30,dextra-technologies,,2021-01-04,'Python was announced the #Programming Language of the year 2020 by TIOBE. The title is awarded to the programming language that has gained most popularity in 1 year. C++ was a very close runner up. Read the full report: https://lnkd.in/gG6WaGa #Python #TechNews',&#39,8,0,"#Programming, #Python, #TechNews'",Variados,,
31,dextra-technologies,,2021-01-04,"'As we close out 2020 and look ahead to 2021 and beyond, we see not just growth in the #IoT , but increased use cases and trends. Take a look at 5 of them: http://ow.ly/WwH350CSjtV'","&#39;À medida que fechamos 2020 e olhamos para 2021 e além, vemos não apenas um crescimento no #IoT, mas um aumento nos casos de uso e tendências. Dê uma olhada em 5 deles: http://ow.ly/WwH350CSjtV &#39;",8,0,#IoT,IOT,,
38,dextra-technologies,,2021-01-04,'Merry Christmas and Happy Holidays from the Dextra Technologies team! May you all have a joyous season with your loved ones. Stay safe and keep well. #MerryChristmas #HappyHolidays',&#39,12,0,"#MerryChristmas, #HappyHolidays'",Variados,,
44,dextra-technologies,,2021-01-04,"'May this New Year bring you happiness, health, and prosperity. #Happy2021 #HappyNewYear'","&#39;Que este ano novo lhe traga felicidade, saúde e prosperidade. # Happy2021 #HappyNewYear &#39;",10,0,"#Happy2021, #HappyNewYear'",IOT,,
52,dextra-technologies,,2021-01-04,'We came together virtually to celebrate employees who are distinguished by their commitment and loyalty to Dextra Technologies. #DextraLoyaltyLeague Thank you all for your hard work! We are very lucky to have such great people on our team. #DextraLife',“Nos reunimos virtualmente para celebrar os funcionários que se destacam por seu compromisso e lealdade à Dextra Technologies. #DextraLoyaltyLeague Obrigado a todos pelo seu trabalho árduo! Temos muita sorte de ter pessoas tão boas em nossa equipe. #DextraLife &#39,25,0,"#DextraLoyaltyLeague, #DextraLife'",Crescimento,,
54,dextra-technologies,,2021-01-04,'Our #SuccessCelebration looked very different this year. Thank you all for your participation in our activities! We are very happy that we were still able to gift you something and we hope you found a little Christmas spirit in it. Remember to stay home if you can and if you are travelling please stay safe. #HappyHolidays #DextraTech2020',"&#39;Nossa #SuccessCelebration parecia muito diferente este ano. Obrigado a todos pela participação em nossas atividades! Estamos muito felizes por ainda termos podido presentear vocês com algo e esperamos que vocês tenham encontrado um pouco de espírito natalino nisso. Lembre-se de ficar em casa se puder e se estiver viajando, fique seguro. #HappyHolidays # DextraTech2020 &#39;",11,0,"#SuccessCelebration, #HappyHolidays, #DextraTech2020'",Variados,,
22,softexnacional,,2021-01-04,'Um espaço repleto novas oportunidades: #EspaçoTHEch.Rayanny Nunes Diones Lima','Um espaço repleto novas oportunidades: #EspaçoTHEch.Rayanny Nunes Diones Lima',13,0,#EspaçoTHEch.Rayanny,Variados,,
