id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin,language,
205,bairesdev,,2020-08-06,"""Jeff Moore, BairesDev's Senior Engagement Manager, details when you should use the Node.js environment. Learn more here: https://lnkd.in/deEtH7g#Nodejs #Development""",54,2,0,"#Nodejs, #Development""",linkedin,en,
207,bairesdev,,2020-08-06,"Damian Scalerandi, BairesDev’s VP of Operations, explains the importance of maintaining good coding practices. Learn more here: https://lnkd.in/eWeWpxd#Coding'",53,1,0,#Coding',linkedin,en,
211,bairesdev,,2020-08-06,"David Russo, BairesDev’s Sales Executive, speaks about the industries that will suffer most changes after the pandemic. Read more here: https://lnkd.in/d5yMKg5#Industries #Coronavirus'",30,0,0,"#Industries, #Coronavirus'",linkedin,en,
212,bairesdev,,2020-08-06,"David Russo, BairesDev’s Sales Executive, details what’s next regarding tech trends. Learn more here: https://lnkd.in/dbR4HZ5#TechTrends #Technology'",56,0,0,"#TechTrends, #Technology'",linkedin,en,
214,bairesdev,,2020-08-06,"""Luis Paiva, BairesDev's Head of Client Services, introduces Laravel's development basics. Check it out: https://lnkd.in/dBR5QvZ#Laravel #LaravelDevelopment""",42,1,0,"#Laravel, #LaravelDevelopment""",linkedin,en,
217,bairesdev,,2020-08-06,"""Diego Espada, BairesDev's Head of PMO, dives into the web application development process. Read more here: https://lnkd.in/dH-j7R7#WebApplication #Development""",50,0,0,"#WebApplication, #Development""",linkedin,en,
218,bairesdev,,2020-08-06,"In this post, Facundo Molina, BairesDev’s Chief Business Officer, explains how outsourcing can be a key asset for your business in the post-pandemic world: https://lnkd.in/dSFCc3H #Outsourcing #Business'",45,2,0,"#Outsourcing, #Business'",linkedin,en,
219,bairesdev,,2020-08-06,"""In this post, Jeff Moore, BairesDev's Senior Engagement Manager, explains the importance of securing endpoints in cybersecurity. Check out more here: https://lnkd.in/dtm3cBV#Endpoints #Cybersecurity""",49,1,0,"#Endpoints, #Cybersecurity""",linkedin,en,
221,bairesdev,,2020-08-06,Nacho De Marco participated in Forbes Expert Panel talking about how to fight silos in your business with relevant tech approaches. Discover more here: https://lnkd.in/dRzSYAV',24,0,0,,linkedin,en,
222,bairesdev,,2020-08-06,Nacho De Marco has published a post on Forbes discussing the benefits of adopting an open-innovation mindset. Check it out! https://lnkd.in/dXSZCDC',24,0,0,,linkedin,en,
225,bairesdev,,2020-08-06,"""Facundo Molina, BairesDev's Chief Business Officer, lists the 5 tips you should know for successful web app development. Check it out: https://lnkd.in/dDfGPgc#WebApp #Development""",74,0,0,"#WebApp, #Development""",linkedin,en,
232,bairesdev,,2020-08-06,"Edward ""E.B."" Batten, BairesDev\'s E.V.P of Growth, gives advice on developing useful playbooks for cybersecurity. Check out his post here: https://lnkd.in/dgK6jk6#Cybersecurity #CybersecurityStrategy'",39,0,0,"#Cybersecurity, #CybersecurityStrategy'",linkedin,en,
250,bairesdev,,2020-08-06,"""Emma White, BairesDev's Business Development Manager, dives into important questions to ask when hiring enterprise IT services providers.  Discover more here: https://lnkd.in/dpDrxf6#ITServicesProviders #InformationTechnology""",38,1,0,"#ITServicesProviders, #InformationTechnology""",linkedin,en,
390,bairesdev,,2020-08-06,"""Working with a Dedicated Team, we partnered with Rolls-Royce to develop new apps for it's Nuclear Power Division, incorporating new features, and optimizing its processes. https://lnkd.in/dsZ2dN2""",65,0,0,,linkedin,en,
391,bairesdev,,2020-08-06,"From highly qualified and talented engineers to vast experience & expertise in delivery, the benefits of having a Custom Software Development partner are endless.https://lnkd.in/eVbkuAa'",66,1,0,,linkedin,en,
392,bairesdev,,2020-08-06,"We invite you to listen to Edward ""E.B."" Batten, our E.V.P of Growth, on the Snyder Showdown talking about leveraging the benefits of nearshore for development success. Check out the complete episode here! https://lnkd.in/deZFBfX#Development'",95,12,0,#Development',linkedin,en,
393,bairesdev,,2020-08-06,Welcome aboard!Jonathan Chavez - Nestor Benitez Dietrich - Jorge Luis Cabrera - Leonardo Molina - Keyne Viana#NewTeam',220,6,0,#NewTeam',linkedin,en,
394,bairesdev,,2020-08-06,Our team is always growing. Welcome aboard!Jose Manuel Bustamante Blanco - Otavio Luiz Cardoso de Souza - Paulo Henrique Martins - Sebastián Silva García - Brenda Riojas#NewTeam',131,4,0,#NewTeam',linkedin,en,
395,bairesdev,,2020-08-06,"We are happy to announce that we have been selected once again as part of Inc. 5000’s fastest-growing companies in the United States. Not only this, but we have been chosen among the top 10% of participants, together with some amazing businesses! This is a fantastic testament to our hard work, our innovative culture, and our firm desire to keep on expanding to provide our clients with the most high-quality technology solutions in the industry. Congratulations to our amazing teams!https://lnkd.in/dZFmyBqInc. Magazine #Inc5000 #Recognition'",208,9,0,"#Inc5000, #Recognition'",linkedin,en,
396,bairesdev,,2020-08-06,"Once your product is launched, you will need a support team to handle issue monitoring, remediation, and maintenance. We provide 24/7 long-term, technical maintenance, and real-time support services for your specific software requirements.https://lnkd.in/eTBgjhd'",49,0,0,,linkedin,en,
399,bairesdev,,2020-08-06,Welcome to our newest team members!Bruno Lucena - Juan Guerrero - Giomar Garcia - Luis David Jiménez Rivas - Miguel Angel Zenteno Saavedra#NewTeam',195,13,0,#NewTeam',linkedin,es,
400,bairesdev,,2020-08-06,"Our team is always growing. Welcome aboard!Florencia Elia - Thomas Baltodano - Douglas Cavalheiro - Ronny Bustos Jiménez - Carlos Nava, PhD#NewTeam'",151,5,0,#NewTeam',linkedin,en,
401,bairesdev,,2020-08-06,"""Discover how our Top 1% of IT Talent uses Python in numerous projects to support our clients' digital transformation.https://lnkd.in/drurewi""",65,3,0,,linkedin,en,
402,bairesdev,,2020-08-06,Welcome aboard!Leopoldo Manuel Cuéllar Martínez - Ricardo E. - Diego Camacho Carbajal - Santiago Villagomez - Guilherme Nunes #NewTeam',155,7,0,#NewTeam',linkedin,es,
403,bairesdev,,2020-08-06,"""Discover why our Top 1% of IT Talent uses Python in numerous projects to support our clients' digital transformation.https://lnkd.in/dEgYbj2""",62,1,0,,linkedin,en,
404,bairesdev,,2020-08-06,Welcome to our newest team members!Gustavo Santana Do Nascimento - André C. de Mattos - Lais Caratti Da Cunha - Marco Cesana - Oscar Parra#NewTeam',209,4,0,#NewTeam',linkedin,pt,
405,bairesdev,,2020-08-06,Welcome aboard!shanu khera - Flavio B. - Juan González- Fausto Leite Cavalcante -  Juan Guillermo Espinosa Betancur#NewTeam',233,7,0,#NewTeam',linkedin,en,
406,bairesdev,,2020-08-06,Our team is always growing. Welcome aboard!Adimar Borges - Eduardo Yañez - Francesco Di Bartolo - Rodrigo Maciel - Andrés Muñoz Rosero#NewTeam',153,9,0,#NewTeam',linkedin,en,
407,bairesdev,,2020-08-06,Software outsourcing development lets you focus on growing your business. Highly qualified and talented engineers deploy our end-to-end software development services.https://lnkd.in/egZEppr',77,0,0,,linkedin,en,
409,bairesdev,,2020-08-06,Our Staff Augmentation services add the Top 1% of IT Talent to your team within days!https://lnkd.in/e9tkjcA',62,2,0,,linkedin,en,
411,bairesdev,,2020-08-06,"Save money, improve collaboration, and increase efficiency with high-quality cloud applications developed by our Top 1% of IT Talent.https://lnkd.in/dBvmBdn'",37,0,0,,linkedin,en,
120,globant,,2020-08-06,"""We'll be presenting Augmented Coding, the future of software development, at Converge+. 💡 Discover more in September 17th, register now! https://bit.ly/3kL6hOu#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding""",205,1,0,"#GlobantConverge, #AugmentedCoding, #SoftwareDevelopment, #FutureOfWork, #FutureOfDevelopment, #Coding""",linkedin,en,
237,globant,,2020-08-06,"Something big is coming! Register now and don’t miss Converge+, an exclusive experience to unveil a new way of coding in which, Steve Wozniak , Co-Founder of Apple Computer and Top Technology Speaker will be our keynote speaker. Register Now! https://bit.ly/3kL6hOu#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding'",117,1,0,"#GlobantConverge, #AugmentedCoding, #SoftwareDevelopment, #FutureOfWork, #FutureOfDevelopment, #Coding'",linkedin,en,
239,globant,,2020-08-06,"""In times like these, we thought it was necessary to pump-up our energy. Music makes us feel alive, free & together 🎶. It's in our DNA. So what's better than enjoying at home an exclusive show with the best artists? Here's a sneak peek of Globant Together, four editions of unique and high-definition virtual experiences ⚡💻⚡ involving music, illusionism, dance, and even cooking lessons.Turn up the volume and enjoy 🔈Show us your best pic of the event in the comments! And if a friend appears in it, tag them! #GlobantTogether #Globant4U #HaveFun""",140,2,0,"#GlobantTogether, #Globant4U, #HaveFun""",linkedin,en,
297,globant,,2020-08-06,"According to the research we have worked with Forrester, some workforce strategy vulnerabilities were exposed: 🔎 Only 48% of US workers had confidence at the beginning of the pandemic that their company leaders would handle the crisis in the best way. Download the complete infographic and discover how to quickly improve your workforce strategy 👉 https://bit.ly/2XOXrFV#FutureOfWork #AugmentedCollaboration #BusinessContinuity #Workforce #forrester #collaboration'",50,0,0,"#FutureOfWork, #AugmentedCollaboration, #BusinessContinuity, #Workforce, #forrester, #collaboration'",linkedin,en,
