id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin,,,
347,everis,,2020-12-19,"O estudo ""#InteligênciaArtificial nas grandes organizações Latino-Americanas"", traz um panorama sobre a situação atual e uma visão futura em relação à adoção de IA na região. Baixe conteúdo gratuitamente, acesse: https://lnkd.in/dq45j2R #everisBrasil #EstudoIA #Digital&Strategy'",10,0,0,"#InteligênciaArtificial, #everisBrasil, #EstudoIA, #Digital&Strategy'",linkedin,,,
348,everis,,2020-12-19,"Tenemos el orgullo de anunciar el proyecto colombiano ganador del Premio everis Global 2020, felicitamos a Laura Velásquez Herrera Co-fundadora de Arkangel AI #ColombiaGanaPremioseverisEl proyecto, que ha resultado ganador entre 10 países participantes y entre más de 2.200 propuestas recibidas, ha sido premiado con 60.000 euros y asesoramiento especializado para el desarrollo de la aplicación. Gracias a nuestros aliados en Colombia: Ministerio de Comercio, Sena, Cámara de Comercio de Bogotá, Innpulsa, Cem Emprende, Andi, Telefónica.'",317,6,0,#ColombiaGanaPremioseverisEl,linkedin,,,
349,everis,,2020-12-19,"Ricardo Neves, CEO da everis Brasil, falou para o PapoFácil sobre as soluções que oferecemos nas áreas comerciais e estratégicas, desenvolvimento e manutenção de aplicações tecnológicas e serviços de terceirização. Assista a entrevista acessando: http://ow.ly/YK9450CuUJw #everisBrasil #everisNaMidia'",19,0,0,"#everisBrasil, #everisNaMidia'",linkedin,,,
350,everis,,2020-12-19,"Na próxima quinta-feira, 26.11 às 19h, participe do everisTalks Meetup “Descubra na prática, como aumentar a satisfação dos clientes com Salesforce Field Service”. O evento virtual será apresentado por Eduardo Galante, Salesforce architect na everis Brasil e Leonardo Arjoni, Salesforce Field Service expert na everis Brasil. Inscreva-se: https://lnkd.in/ghhpHzB #everisBrasil #Strategy&Tech'",7,0,0,"#everisBrasil, #Strategy&Tech'",linkedin,,,
351,everis,,2020-12-19,"A NTT DATA Services Federal Government foi contratada para oferecer serviços para a Agência de Segurança Cibernética e Infraestrutura (CISA) e a Divisão de Segurança Cibernética do Departamento de Segurança Interna dos Estados Unidos (DHS). No âmbito deste novo contrato, a NTT DATA fornecerá uma ampla gama de serviços proativos em cibersegurança para o Programa de Higiene Cibernética da CISA. https://lnkd.in/g38yify  Conteúdo em inglês. #everisBrasil #NTTDATA'",38,0,0,"#everisBrasil, #NTTDATA'",linkedin,,,
356,everis,,2020-12-19,"Na última semana realizamos o everisTalks Meetup: “Descubra na prática, como aumentar a satisfação dos clientes com Salesforce Field Service” e ele já está disponível no Youtube da everis Brasil, para você rever o conteúdo completo! Acesse: https://lnkd.in/d-F6HUM #everisBrasil #Strategy&Tech'",15,0,0,"#everisBrasil, #Strategy&Tech'",linkedin,,,
357,everis,,2020-12-19,"Consultoria de negócios e TI do Grupo NTT Data, a everis identifica no setor de telecomunicações aumento nos investimentos em redes com arquiteturas abertas e virtualizadas na nuvem. https://lnkd.in/gNJDSpC #everisBrasil #everisNaMidia'",6,0,0,"#everisBrasil, #everisNaMidia'",linkedin,,,
359,everis,,2020-12-19,"60% das empresas pesquisadas para o estudo ""Inteligência Artificial nas grandes organizações Latino-Americanas"" afirmam que ainda têm um longo caminho para a adoção de IA no dia-a-dia, confirmam os benefícios que a IA pode lhes trazer, mas ainda não começaram a trabalhar com a tecnologia. Acesse estudo e saiba o nível de adoção de #IA nas organizações da região: https://lnkd.in/dq45j2R #everisBrasil #EstudoIA #Digital&Strategy'",20,2,0,"#IA, #everisBrasil, #EstudoIA, #Digital&Strategy'",linkedin,,,
361,everis,,2020-12-19,"O tema desde #podcast é o ganho de eficiência e produtividade utilizando testes de API e Microserviços, ouça 🎧Spotify https://spoti.fi/3m7MAAO Google https://bit.ly/2UYmMvfApple https://apple.co/3q2IqMYDeezer https://bit.ly/3l6UVncTunein https://bit.ly/2V15zB9#everisBrasil #everisTalks #ITServices'",17,1,0,"#podcast, #everisBrasil, #everisTalks, #ITServices'",linkedin,,,
363,everis,,2020-12-19,#everis e #MIT fazem estudo que aponta a maior adoção de Metodologias Ágeis nas áreas de TI e Software. https://lnkd.in/gfNKjCJ #everisBrasil #EstudoAgile #Agile',29,0,0,"#everis, #MIT, #everisBrasil, #EstudoAgile, #Agile'",linkedin,,,
364,everis,,2020-12-19,"Hoje, dia 30 de novembro celebramos o dia Internacional da Segurança da Informação! Neste ano um assunto que esteve em alta foi o vigor da LGPD, no Brasil e no mundo. Por isso, trouxemos algumas dicas que podem te ajudar a manter suas informações seguras:* Cadastre senhas fortes, com letras (maiúsculas e minúsculas), números e caracteres especiais;*Compre online por meio de lojas reconhecidas; verifique se a loja possui o cadeado de segurança, no navegador.*Não clique em qualquer link que identificar na internet; supostas promoções ou fakenews “atrativas”, por exemplo, podem surgir apenas para fisgar seus dados por meio de links para malwares ou sites falsos. #everisBrasil'",10,0,0,#everisBrasil',linkedin,,,
365,everis,,2020-12-19,"A fundação everis, instituição que apoia e promove o empreendedorismo por meio de atividades em diferentes esferas da sociedade, acaba de lançar o Radar Empreenda Saúde, um mapeamento de startups e empresas da área da saúde, que participaram de uma ou mais edições do Prêmio Empreenda Saúde, trazendo um panorama desse ecossistema. https://lnkd.in/gdusg9s #everisBrasil #everisNaMidia'",7,0,0,"#everisBrasil, #everisNaMidia'",linkedin,,,
367,everis,,2020-12-19,"O tema do everis Talks Webinar de amanhã é: “Panorama do desenvolvimento híbrido entre homem e máquina na everis e benefícios”. Vamos abordar os desafios dessa jornada, focando em técnica, metodologia e planejamento e ainda, mostrar os ganhos e resultados. Inscreva-se! https://lnkd.in/g3jHnZD # ITServices #everisBrasil'",24,1,0,"# ITServices, #everisBrasil'",linkedin,,,
369,everis,,2020-12-19,"O Innovation Chase é um programa da everis Brasil em parceria com universidades, que promove o apoio por meio de mentorias, dos profissionais everis especializados, para grupos de alunos que estão em fase de formação! Na FIAP, a everis participa do everis XR Challenge FIAP e, no dia 02 de dezembro às 19h acontecerá a live de encerramento e agradecimento ao projeto 2020, que contou com a participação de 24 grupos FIAP! Para participar, fique ligado em nossas redes sociais, em breve publicaremos o link de acesso 😉 #InnovationChase #everisXRChallengeFIAP #Strategy&Tech #everisBrasil #everis'",23,0,0,"#InnovationChase, #everisXRChallengeFIAP, #Strategy&Tech, #everisBrasil, #everis'",linkedin,,,
373,everis,,2020-12-19,"Modernizar meios de pagamentos é questão de sobrevivência, saiba mais sobre o PIX e o pagamento digital instantâneo: https://bit.ly/3lk7Hzt #everisBrasil #ITServices'",14,0,0,"#everisBrasil, #ITServices'",linkedin,,,
377,everis,,2020-12-19,"Em alguns instantes, às 19h, se iniciará o everisTalks Meetup “Descubra na prática, como aumentar a satisfação dos clientes com Salesforce Field Service”. O evento virtual será apresentado por Eduardo Galante, Salesforce architect na everis Brasil e Leonardo Arjoni, Salesforce Field Service expert na everis Brasil. Inscreva-se: https://lnkd.in/ghhpHzB #everisBrasil #Strategy&Tech'",16,0,0,"#everisBrasil, #Strategy&Tech'",linkedin,,,
382,everis,,2020-12-19,"O Empreendimento colombiano de @Laura Velásquez Herrera foi premiado por sua inovação tecnologia e impacto social, sanitário e assistencial em zonas de difícil acesso aos sistemas de saúde. Parabenizamos a Arkangel AI #ColombiaGanaPremioseveris #everisColombia'",19,0,0,"#ColombiaGanaPremioseveris, #everisColombia'",linkedin,,,
383,everis,,2020-12-19,"O estudo sobre o uso da #InteligênciaArtificial, realizado em colaboração com o MIT Tech Review, diagnosticou o grau de desenvolvimento, conhecimento e implementação em seis países da América Latina. Baixe estudo: https://lnkd.in/dq45j2R #everisBrasil #EstudoIA #Digital&Strategy'",29,0,0,"#InteligênciaArtificial,, #everisBrasil, #EstudoIA, #Digital&Strategy'",linkedin,,,
387,everis,,2020-12-19,"Bruno Lopes Mello, Dojo Senpai (Facilitador) na everis Brasil e Mayckol Favarello, Agile Coach na everis Brasil,  trarão, neste #meetup, insights sobre como a importância de considerar os comportamentos que podem ser desenvolvidos pelos times dependendo da forma como as métricas e indicadores são abordados. https://lnkd.in/gBtgmAh #everisBrasil #Strategy&Tech'",9,0,0,"#meetup,, #everisBrasil, #Strategy&Tech'",linkedin,,,
389,everis,,2020-12-19,"No dia 02 de dezembro de 2020 às 9h30 teremos o próximo everis Talks Round Table ""A expansão da agilidade no Brasil, a adoção da metodologia ágil como grande aliada na evolução dos negócios"". Evento online conduzido por Ewerton Santos, Head do Centro de Excelência ágil da everis Brasil, com nossos convidados Edson Portilho, Executivo de Tecnologia / Especialista em Modelo de Trabalho Digital do Banco Itaú e Raphael Albino, Agile Manager na Nubank Participe: https://bit.ly/round-agil #everisBrasil #Strategy&Tech #everisTalksRoundTable'",17,0,0,"#everisBrasil, #Strategy&Tech, #everisTalksRoundTable'",linkedin,,,
390,everis,,2020-12-19,"No dia 02 de dezembro de 2020 às 9h30 teremos o próximo everis Talks Round Table ""A expansão da agilidade no Brasil, a adoção da metodologia ágil como grande aliada na evolução dos negócios"". Evento online conduzido por Ewerton Santos, Head do Centro de Excelência ágil da everis Brasil, com nossos convidados Edson Portilho, Executivo de Tecnologia / Especialista em Modelo de Trabalho Digital do Banco Itaú e Raphael Albino, Agile Manager na Nubank Participe: https://bit.ly/round-agil #everisBrasil #Strategy&Tech #everisTalksRoundTable'",38,0,0,"#everisBrasil, #Strategy&Tech, #everisTalksRoundTable'",linkedin,,,
391,everis,,2020-12-19,"Em nossa terceira edição do estudo Agile, observamos que DevOps é uma das principais prioridades para as empresas latino-americanas. Acesse o estudo e veja outros insights: https://lnkd.in/gfNKjCJ #everisBrasil #EstudioAgile #Agile'",26,0,0,"#everisBrasil, #EstudioAgile, #Agile'",linkedin,,,
392,everis,,2020-12-19,"A #WebEspacial mudará a maneira como clientes interagem com marcas e são engajados no consumo do produto, principalmente em economias como: indústrias de varejo, bancárias, automotivas e de bens de consumo. Conheça o panorama atual. https://lnkd.in/gbQNpBm#everisBrasil #XReality'",12,0,0,"#WebEspacial, #everisBrasil, #XReality'",linkedin,,,
395,everis,,2020-12-19,A maioria das organizações que contribuíram com nosso estudo Agile 2020 considera a velocidade de conclusão como uma das métricas centrais para medir o sucesso das práticas Agile. Confira o estudo aqui: https://lnkd.in/gfNKjCJ #everisBrasil #EstudioAgile #Agile',19,0,0,"#everisBrasil, #EstudioAgile, #Agile'",linkedin,,,
399,everis,,2020-12-19,"Para debatermos o tema “Consciência Negra”, reunimos nossos colaboradores para um bate papo, que contou com a presença da Karina Reis, especialista na temática étnica-racial da Tree Diversidade, com mediação dos profissionais everis Brasil, Renata de Araújo Mário, Analista de Compras e Éder Alves da Silva, Desenvolvedor Mobile contratado pelo projeto Educafro Tech. O momento foi muito aproveitado e falamos sobre os conceitos usados na discussão sobre racismo estrutural, institucional e individual, branquitude, colorismo, privilégios, letramento racial e como desenvolver uma postura antirracista.#everisBrasil'",38,1,0,#everisBrasil',linkedin,,,
401,everis,,2020-12-19,"Estamos orgulhosos de anunciar o projeto colombiano vencedor do Prêmio everis Global 2020! Parabenizamos Laura Velásquez Herrera Co-fundadora de Arkangel AI #ColombiaGanaPremioseveris . O projeto foi o vencedor entre 10 países participantes e entre mais de 2.200 propostas recebidas, foi premiado com 60.000 euros e mentoria especializada para o desenvolvimento da aplicação. Agradecemos aos nossos parceiros na Colômbia: Ministério do Comércio, Sena, Câmera de Comércio de Bogotá, Innpulsa, Cem Emprende, Andi e Telefónica.'",7,0,0,#ColombiaGanaPremioseveris,linkedin,,,
406,everis,,2020-12-19,"Daqui a pouco, às 19h, teremos o webinar ""Qual é o papel dos testes na metodologia Ágil?"" Inscreva-se: https://lnkd.in/g-SK8Af#ITServices #everisBrasil #everis'",10,0,0,"#ITServices, #everisBrasil, #everis'",linkedin,,,
10,zupinnovation,,2020-12-19,"Hoje é um dia marcante e inesquecível, pois estamos lançando oficialmente o Orange Talents: o maior programa de formação de devs juniores, aceleração e contratação da nossa história. Pensamos e trabalhamos em todos os detalhes para que fosse diferente de tudo que você já viu. Estamos transformando o Brasil em um grande polo criador de tecnologia global e, para isso, precisamos de pessoas fora da curva que topem o desafio de uma evolução exponencial em tempo recorde!E sim! É diferente de todos os programas que você já viu: já pensou em ser contratado para estudar? - Contratação CLT desde o primeiro dia;- + 480 horas de treinamento em 12 semanas, 8h imersivas por dia; - 100% remoto durante e após o programa se preferir (somos Liberdade); - Mentoria intensiva exclusiva de um time de especialistas; - Prática e mão na massa em projetos reais e com as tecnologias mais avançadas do mercado (nada de curso teórico);- Oportunidade real de dobrar o salário de entrada ao final do programa.E ai? O Orange Talents é pra você? Quer começar o ano de 2021 crescendo exponencialmente? Então corre que as turmas de Fevereiro estão abertas!Inscreva-se já: http://bit.ly/3anhnH0#OrangeTalents #VempraZup #GoZup #SejaTransformador'",720,100,19682,"#OrangeTalents, #VempraZup, #GoZup, #SejaTransformador'",linkedin,,,
11,zupinnovation,,2020-12-19,"Estamos na mídia!Dessa vez, quem aparece nos holofotes são as zuppers Graziela Ribeiro e Jenifer M. ao lado do nosso co-founder e COO Gustavo Debs. Eles deram uma super entrevista contando um pouco mais sobre o Estrelas Fora da Caixa, nosso programa de formação profissional em tecnologia para pessoas em situação de vulnerabilidade social, que já está em sua 3ª turma.👉Para saber mais sobre o programa, clique no link: https://lnkd.in/eqkgdEJ#VempraZup #EstrelasforadaCaixa'",335,8,6706,"#VempraZup, #EstrelasforadaCaixa'",linkedin,,,
16,zupinnovation,,2020-12-19,"Dez anos se passaram desde o nosso primeiro dia (já estamos quase fazendo aniversário de novo), éramos 4, hoje somos 2.000 ZUPPERS.😍Em um ano tão difícil, tão atípico, no meio de uma pandemia, conseguimos ir além de todas as nossas expectativas e objetivos.Sempre aprendendo e sim, ainda temos muita coisa para aprender, melhorar e pivotar, mas tudo isso faz parte do nosso crescimento e nada disso seria possível se não fosse por vocês que fazem parte da nossa história e caminham com a gente olhando na mesma direção.Obrigada a cada um que fez e faz parte da nossa história!Em 2021 seremos mais!!🚀#VempraZup #GoZup'",312,9,6278,"#VempraZup, #GoZup'",linkedin,,,
